step,method,q,seed,ablation,alpha_mean,beta_mean
4542464,TEL-PPO,25.0,42,baseline,14396.1279296875,21082.283203125
4546560,TEL-PPO,25.0,42,baseline,14393.1484375,21075.333984375
4550656,TEL-PPO,25.0,42,baseline,14380.8564453125,21080.828125
4554752,TEL-PPO,25.0,42,baseline,14390.697265625,21046.875
4558848,TEL-PPO,25.0,42,baseline,14376.3271484375,21050.33203125
4562944,TEL-PPO,25.0,42,baseline,14318.783203125,21041.185546875
4567040,TEL-PPO,25.0,42,baseline,14304.796875,21053.4765625
4571136,TEL-PPO,25.0,42,baseline,14271.8896484375,21017.3828125
4575232,TEL-PPO,25.0,42,baseline,14281.83203125,20995.5703125
4579328,TEL-PPO,25.0,42,baseline,14257.52734375,20996.8984375
4583424,TEL-PPO,25.0,42,baseline,14245.05859375,21012.14453125
4587520,TEL-PPO,25.0,42,baseline,14264.2705078125,20994.916015625
4591616,TEL-PPO,25.0,42,baseline,14312.21875,20944.87109375
4595712,TEL-PPO,25.0,42,baseline,14346.5634765625,20906.75
4599808,TEL-PPO,25.0,42,baseline,14346.0546875,20895.822265625
4603904,TEL-PPO,25.0,42,baseline,14381.5615234375,20856.7109375
4608000,TEL-PPO,25.0,42,baseline,14382.80859375,20831.3125
4612096,TEL-PPO,25.0,42,baseline,14402.42578125,20806.4453125
4616192,TEL-PPO,25.0,42,baseline,14421.248046875,20783.0859375
4620288,TEL-PPO,25.0,42,baseline,14441.5205078125,20754.873046875
4624384,TEL-PPO,25.0,42,baseline,14415.7578125,20780.09375
4628480,TEL-PPO,25.0,42,baseline,14414.845703125,20806.564453125
4632576,TEL-PPO,25.0,42,baseline,14442.470703125,20791.376953125
4636672,TEL-PPO,25.0,42,baseline,14473.5400390625,20763.380859375
4640768,TEL-PPO,25.0,42,baseline,14521.3359375,20689.19140625
4644864,TEL-PPO,25.0,42,baseline,14479.3046875,20655.90625
4648960,TEL-PPO,25.0,42,baseline,14418.4453125,20593.41796875
4653056,TEL-PPO,25.0,42,baseline,14424.2490234375,20553.244140625
4657152,TEL-PPO,25.0,42,baseline,14445.0029296875,20515.353515625
4661248,TEL-PPO,25.0,42,baseline,14464.48828125,20473.39453125
4665344,TEL-PPO,25.0,42,baseline,14520.791015625,20411.865234375
4669440,TEL-PPO,25.0,42,baseline,14566.2978515625,20361.8125
4673536,TEL-PPO,25.0,42,baseline,14558.1796875,20301.228515625
4677632,TEL-PPO,25.0,42,baseline,14539.3427734375,20179.578125
4681728,TEL-PPO,25.0,42,baseline,14552.7998046875,20118.138671875
4685824,TEL-PPO,25.0,42,baseline,14550.3388671875,20065.83984375
4689920,TEL-PPO,25.0,42,baseline,14547.6552734375,20015.498046875
4694016,TEL-PPO,25.0,42,baseline,14512.90625,20028.6953125
4698112,TEL-PPO,25.0,42,baseline,14474.10546875,20008.48046875
4702208,TEL-PPO,25.0,42,baseline,14459.0498046875,20002.103515625
4706304,TEL-PPO,25.0,42,baseline,14471.68359375,19977.23828125
4710400,TEL-PPO,25.0,42,baseline,14456.8994140625,19986.544921875
4714496,TEL-PPO,25.0,42,baseline,14476.5966796875,19971.87109375
4718592,TEL-PPO,25.0,42,baseline,14490.5390625,19986.107421875
4722688,TEL-PPO,25.0,42,baseline,14540.6845703125,19966.12109375
4726784,TEL-PPO,25.0,42,baseline,14570.2958984375,19948.365234375
4730880,TEL-PPO,25.0,42,baseline,14597.224609375,19958.0625
4734976,TEL-PPO,25.0,42,baseline,14600.48828125,19997.328125
4739072,TEL-PPO,25.0,42,baseline,14584.8720703125,20054.296875
4743168,TEL-PPO,25.0,42,baseline,14631.09765625,20104.537109375
4747264,TEL-PPO,25.0,42,baseline,14649.7861328125,20124.28125
4751360,TEL-PPO,25.0,42,baseline,14692.146484375,20086.177734375
4755456,TEL-PPO,25.0,42,baseline,14684.08984375,20096.078125
4759552,TEL-PPO,25.0,42,baseline,14650.4853515625,20051.498046875
4763648,TEL-PPO,25.0,42,baseline,14631.95703125,20030.890625
4767744,TEL-PPO,25.0,42,baseline,14615.1044921875,20089.5390625
4771840,TEL-PPO,25.0,42,baseline,14600.939453125,20146.70703125
4775936,TEL-PPO,25.0,42,baseline,14594.44140625,20167.40234375
4780032,TEL-PPO,25.0,42,baseline,14636.763671875,20152.994140625
4784128,TEL-PPO,25.0,42,baseline,14637.974609375,20179.16796875
4788224,TEL-PPO,25.0,42,baseline,14611.0166015625,20186.7890625
4792320,TEL-PPO,25.0,42,baseline,14626.3994140625,20162.505859375
4796416,TEL-PPO,25.0,42,baseline,14604.9453125,20180.58984375
4800512,TEL-PPO,25.0,42,baseline,14652.955078125,20189.330078125
4804608,TEL-PPO,25.0,42,baseline,14664.1005859375,20174.07421875
4808704,TEL-PPO,25.0,42,baseline,14649.853515625,20203.626953125
4812800,TEL-PPO,25.0,42,baseline,14670.880859375,20204.837890625
4816896,TEL-PPO,25.0,42,baseline,14692.6318359375,20280.578125
4820992,TEL-PPO,25.0,42,baseline,14752.9619140625,20326.962890625
4825088,TEL-PPO,25.0,42,baseline,14814.53125,20387.697265625
4829184,TEL-PPO,25.0,42,baseline,14848.908203125,20384.15625
4833280,TEL-PPO,25.0,42,baseline,14849.029296875,20430.826171875
4837376,TEL-PPO,25.0,42,baseline,14798.423828125,20484.251953125
4841472,TEL-PPO,25.0,42,baseline,14800.87890625,20497.111328125
4845568,TEL-PPO,25.0,42,baseline,14760.3955078125,20539.279296875
4849664,TEL-PPO,25.0,42,baseline,14752.8916015625,20598.322265625
4853760,TEL-PPO,25.0,42,baseline,14756.9755859375,20657.0078125
4857856,TEL-PPO,25.0,42,baseline,14719.4921875,20717.046875
4861952,TEL-PPO,25.0,42,baseline,14710.326171875,20784.748046875
4866048,TEL-PPO,25.0,42,baseline,14724.2470703125,20870.755859375
4870144,TEL-PPO,25.0,42,baseline,14743.3095703125,20921.017578125
4874240,TEL-PPO,25.0,42,baseline,14758.158203125,20950.552734375
4878336,TEL-PPO,25.0,42,baseline,14767.33984375,20967.435546875
4882432,TEL-PPO,25.0,42,baseline,14786.2021484375,20956.931640625
4886528,TEL-PPO,25.0,42,baseline,14801.2802734375,20951.525390625
4890624,TEL-PPO,25.0,42,baseline,14788.5009765625,20986.52734375
4894720,TEL-PPO,25.0,42,baseline,14836.5439453125,20935.2109375
4898816,TEL-PPO,25.0,42,baseline,14869.048828125,20892.259765625
4902912,TEL-PPO,25.0,42,baseline,14883.470703125,20866.712890625
4907008,TEL-PPO,25.0,42,baseline,14871.2353515625,20875.1015625
4911104,TEL-PPO,25.0,42,baseline,14864.68359375,20877.244140625
4915200,TEL-PPO,25.0,42,baseline,14828.9609375,20892.005859375
4919296,TEL-PPO,25.0,42,baseline,14850.9208984375,20838.208984375
4923392,TEL-PPO,25.0,42,baseline,14865.978515625,20809.361328125
4927488,TEL-PPO,25.0,42,baseline,14875.3525390625,20808.98828125
4931584,TEL-PPO,25.0,42,baseline,14889.453125,20779.421875
4935680,TEL-PPO,25.0,42,baseline,14877.6318359375,20754.380859375
4939776,TEL-PPO,25.0,42,baseline,14914.0615234375,20706.400390625
4943872,TEL-PPO,25.0,42,baseline,14942.72265625,20666.765625
4947968,TEL-PPO,25.0,42,baseline,14925.13671875,20671.396484375
4952064,TEL-PPO,25.0,42,baseline,14944.4580078125,20642.5234375
4956160,TEL-PPO,25.0,42,baseline,14972.2587890625,20608.0
4960256,TEL-PPO,25.0,42,baseline,14889.201171875,20567.958984375
4964352,TEL-PPO,25.0,42,baseline,14897.1357421875,20470.73046875
4968448,TEL-PPO,25.0,42,baseline,14919.1591796875,20423.751953125
4972544,TEL-PPO,25.0,42,baseline,14928.02734375,20360.58203125
4976640,TEL-PPO,25.0,42,baseline,14936.25,20336.0625
4980736,TEL-PPO,25.0,42,baseline,14889.9697265625,20343.583984375
4984832,TEL-PPO,25.0,42,baseline,14888.4775390625,20329.248046875
4988928,TEL-PPO,25.0,42,baseline,14876.3251953125,20341.0546875
4993024,TEL-PPO,25.0,42,baseline,14892.84765625,20317.5703125
4997120,TEL-PPO,25.0,42,baseline,14912.8388671875,20311.615234375
5001216,TEL-PPO,25.0,42,baseline,14891.134765625,20334.236328125
5005312,TEL-PPO,25.0,42,baseline,14876.4794921875,20310.296875
5009408,TEL-PPO,25.0,42,baseline,14796.97265625,20328.876953125
5013504,TEL-PPO,25.0,42,baseline,14813.712890625,20268.388671875
5017600,TEL-PPO,25.0,42,baseline,14788.26953125,20270.1171875
5021696,TEL-PPO,25.0,42,baseline,14809.5244140625,20246.93359375
5025792,TEL-PPO,25.0,42,baseline,14824.4619140625,20320.267578125
5029888,TEL-PPO,25.0,42,baseline,14785.619140625,20378.591796875
5033984,TEL-PPO,25.0,42,baseline,14794.267578125,20423.8046875
5038080,TEL-PPO,25.0,42,baseline,14766.14453125,20469.181640625
5042176,TEL-PPO,25.0,42,baseline,14745.3544921875,20520.939453125
5046272,TEL-PPO,25.0,42,baseline,14747.8837890625,20556.482421875
5050368,TEL-PPO,25.0,42,baseline,14756.677734375,20588.029296875
5054464,TEL-PPO,25.0,42,baseline,14781.8330078125,20624.1171875
5058560,TEL-PPO,25.0,42,baseline,14746.7744140625,20672.431640625
5062656,TEL-PPO,25.0,42,baseline,14761.7001953125,20690.275390625
5066752,TEL-PPO,25.0,42,baseline,14736.2333984375,20725.07421875
5070848,TEL-PPO,25.0,42,baseline,14771.732421875,20702.580078125
5074944,TEL-PPO,25.0,42,baseline,14804.5263671875,20677.724609375
5079040,TEL-PPO,25.0,42,baseline,14854.2431640625,20617.908203125
5083136,TEL-PPO,25.0,42,baseline,14893.4951171875,20568.05078125
5087232,TEL-PPO,25.0,42,baseline,14919.599609375,20527.580078125
5091328,TEL-PPO,25.0,42,baseline,15003.5205078125,20642.59765625
5095424,TEL-PPO,25.0,42,baseline,15054.328125,20615.35546875
5099520,TEL-PPO,25.0,42,baseline,15030.0205078125,20680.654296875
5103616,TEL-PPO,25.0,42,baseline,15010.306640625,20707.578125
5107712,TEL-PPO,25.0,42,baseline,14987.1689453125,20726.837890625
5111808,TEL-PPO,25.0,42,baseline,15002.810546875,20704.34765625
5115904,TEL-PPO,25.0,42,baseline,14985.5244140625,20717.74609375
5120000,TEL-PPO,25.0,42,baseline,15001.0791015625,20696.994140625
5124096,TEL-PPO,25.0,42,baseline,14982.7685546875,20713.36328125
5128192,TEL-PPO,25.0,42,baseline,15000.505859375,20695.751953125
5132288,TEL-PPO,25.0,42,baseline,14985.05078125,20699.173828125
5136384,TEL-PPO,25.0,42,baseline,14933.7177734375,20683.39453125
5140480,TEL-PPO,25.0,42,baseline,14905.244140625,20608.212890625
5144576,TEL-PPO,25.0,42,baseline,14870.76171875,20600.734375
5148672,TEL-PPO,25.0,42,baseline,14880.90234375,20575.6953125
5152768,TEL-PPO,25.0,42,baseline,14849.8095703125,20569.978515625
5156864,TEL-PPO,25.0,42,baseline,14860.33984375,20553.689453125
5160960,TEL-PPO,25.0,42,baseline,14864.2900390625,20542.408203125
5165056,TEL-PPO,25.0,42,baseline,14904.4658203125,20498.689453125
5169152,TEL-PPO,25.0,42,baseline,14932.3388671875,20467.826171875
5173248,TEL-PPO,25.0,42,baseline,14926.609375,20473.6171875
5177344,TEL-PPO,25.0,42,baseline,14923.802734375,20475.759765625
5181440,TEL-PPO,25.0,42,baseline,14979.4853515625,20488.505859375
5185536,TEL-PPO,25.0,42,baseline,15016.2333984375,20467.498046875
5189632,TEL-PPO,25.0,42,baseline,15001.0380859375,20488.12890625
5193728,TEL-PPO,25.0,42,baseline,15017.13671875,20472.330078125
5197824,TEL-PPO,25.0,42,baseline,14997.291015625,20487.658203125
5201920,TEL-PPO,25.0,42,baseline,15038.3193359375,20512.64453125
5206016,TEL-PPO,25.0,42,baseline,15127.962890625,20556.099609375
5210112,TEL-PPO,25.0,42,baseline,15163.185546875,20560.111328125
5214208,TEL-PPO,25.0,42,baseline,15180.517578125,20557.955078125
5218304,TEL-PPO,25.0,42,baseline,15168.3056640625,20574.744140625
5222400,TEL-PPO,25.0,42,baseline,15187.7900390625,20556.322265625
5226496,TEL-PPO,25.0,42,baseline,15120.4111328125,20502.109375
5230592,TEL-PPO,25.0,42,baseline,15067.29296875,20532.47265625
5234688,TEL-PPO,25.0,42,baseline,15025.080078125,20574.865234375
5238784,TEL-PPO,25.0,42,baseline,15028.8125,20581.4296875
5242880,TEL-PPO,25.0,42,baseline,15033.107421875,20587.45703125
5246976,TEL-PPO,25.0,42,baseline,15012.7216796875,20615.15234375
5251072,TEL-PPO,25.0,42,baseline,15030.802734375,20605.041015625
5255168,TEL-PPO,25.0,42,baseline,15063.1357421875,20575.2890625
5259264,TEL-PPO,25.0,42,baseline,15095.435546875,20546.240234375
5263360,TEL-PPO,25.0,42,baseline,15103.8544921875,20542.5546875
5267456,TEL-PPO,25.0,42,baseline,15122.59765625,20513.455078125
5271552,TEL-PPO,25.0,42,baseline,15107.5205078125,20520.3046875
5275648,TEL-PPO,25.0,42,baseline,15144.1875,20495.65625
5279744,TEL-PPO,25.0,42,baseline,15168.5556640625,20493.431640625
5283840,TEL-PPO,25.0,42,baseline,15213.50390625,20483.18359375
5287936,TEL-PPO,25.0,42,baseline,15180.3369140625,20519.796875
5292032,TEL-PPO,25.0,42,baseline,15163.841796875,20545.994140625
5296128,TEL-PPO,25.0,42,baseline,15157.7255859375,20576.791015625
5300224,TEL-PPO,25.0,42,baseline,15188.517578125,20544.615234375
5304320,TEL-PPO,25.0,42,baseline,15175.736328125,20548.451171875
5308416,TEL-PPO,25.0,42,baseline,15198.162109375,20532.65625
5312512,TEL-PPO,25.0,42,baseline,15218.373046875,20541.447265625
5316608,TEL-PPO,25.0,42,baseline,15203.9892578125,20572.986328125
5320704,TEL-PPO,25.0,42,baseline,15195.6298828125,20580.54296875
5324800,TEL-PPO,25.0,42,baseline,15185.2373046875,20610.68359375
5328896,TEL-PPO,25.0,42,baseline,15217.0419921875,20590.287109375
5332992,TEL-PPO,25.0,42,baseline,15245.091796875,20591.572265625
5337088,TEL-PPO,25.0,42,baseline,15287.021484375,20572.908203125
5341184,TEL-PPO,25.0,42,baseline,15349.3876953125,20513.822265625
5345280,TEL-PPO,25.0,42,baseline,15366.6181640625,20515.205078125
5349376,TEL-PPO,25.0,42,baseline,15352.634765625,20530.482421875
5353472,TEL-PPO,25.0,42,baseline,15344.57421875,20542.3203125
5357568,TEL-PPO,25.0,42,baseline,15303.4365234375,20587.287109375
5361664,TEL-PPO,25.0,42,baseline,15270.0166015625,20623.515625
5365760,TEL-PPO,25.0,42,baseline,15249.00390625,20646.50390625
5369856,TEL-PPO,25.0,42,baseline,15225.8759765625,20671.32421875
5373952,TEL-PPO,25.0,42,baseline,15222.8232421875,20687.5234375
5378048,TEL-PPO,25.0,42,baseline,15227.5810546875,20694.517578125
5382144,TEL-PPO,25.0,42,baseline,15251.3984375,20685.0625
5386240,TEL-PPO,25.0,42,baseline,15248.5458984375,20713.390625
5390336,TEL-PPO,25.0,42,baseline,15275.7294921875,20705.306640625
5394432,TEL-PPO,25.0,42,baseline,15329.3759765625,20663.91796875
5398528,TEL-PPO,25.0,42,baseline,15307.943359375,20712.271484375
5402624,TEL-PPO,25.0,42,baseline,15292.6259765625,20725.0390625
5406720,TEL-PPO,25.0,42,baseline,15284.9970703125,20721.64453125
5410816,TEL-PPO,25.0,42,baseline,15264.853515625,20735.013671875
5414912,TEL-PPO,25.0,42,baseline,15279.5146484375,20711.333984375
5419008,TEL-PPO,25.0,42,baseline,15263.3251953125,20730.802734375
5423104,TEL-PPO,25.0,42,baseline,15291.001953125,20722.97265625
5427200,TEL-PPO,25.0,42,baseline,15333.779296875,20752.638671875
5431296,TEL-PPO,25.0,42,baseline,15388.9404296875,20753.857421875
5435392,TEL-PPO,25.0,42,baseline,15445.083984375,20817.83203125
5439488,TEL-PPO,25.0,42,baseline,15469.29296875,20843.876953125
5443584,TEL-PPO,25.0,42,baseline,15447.7734375,20843.37109375
5447680,TEL-PPO,25.0,42,baseline,15473.81640625,20843.20703125
5451776,TEL-PPO,25.0,42,baseline,15464.8857421875,20836.12890625
5455872,TEL-PPO,25.0,42,baseline,15456.873046875,20807.40234375
5459968,TEL-PPO,25.0,42,baseline,15491.84375,20765.53515625
5464064,TEL-PPO,25.0,42,baseline,15520.22265625,20736.48828125
5468160,TEL-PPO,25.0,42,baseline,15539.3125,20717.849609375
5472256,TEL-PPO,25.0,42,baseline,15571.7314453125,20683.0
5476352,TEL-PPO,25.0,42,baseline,15585.1474609375,20687.90625
5480448,TEL-PPO,25.0,42,baseline,15628.9765625,20674.1640625
5484544,TEL-PPO,25.0,42,baseline,15685.7470703125,20621.40234375
5488640,TEL-PPO,25.0,42,baseline,15665.7470703125,20647.115234375
5492736,TEL-PPO,25.0,42,baseline,15685.07421875,20610.10546875
5496832,TEL-PPO,25.0,42,baseline,15645.1376953125,20590.177734375
5500928,TEL-PPO,25.0,42,baseline,15619.37890625,20577.49609375
5505024,TEL-PPO,25.0,42,baseline,15569.962890625,20623.087890625
5509120,TEL-PPO,25.0,42,baseline,15519.8525390625,20648.166015625
5513216,TEL-PPO,25.0,42,baseline,15480.265625,20667.13671875
5517312,TEL-PPO,25.0,42,baseline,15459.1572265625,20679.3203125
5521408,TEL-PPO,25.0,42,baseline,15408.2109375,20724.91015625
5525504,TEL-PPO,25.0,42,baseline,15409.640625,20739.259765625
5529600,TEL-PPO,25.0,42,baseline,15365.8818359375,20694.07421875
5533696,TEL-PPO,25.0,42,baseline,15393.978515625,20641.021484375
5537792,TEL-PPO,25.0,42,baseline,15408.1728515625,20608.435546875
5541888,TEL-PPO,25.0,42,baseline,15398.951171875,20583.556640625
5545984,TEL-PPO,25.0,42,baseline,15395.275390625,20573.271484375
5550080,TEL-PPO,25.0,42,baseline,15388.96484375,20599.84765625
5554176,TEL-PPO,25.0,42,baseline,15343.3056640625,20651.205078125
5558272,TEL-PPO,25.0,42,baseline,15336.4697265625,20667.78515625
5562368,TEL-PPO,25.0,42,baseline,15309.2509765625,20710.591796875
5566464,TEL-PPO,25.0,42,baseline,15394.123046875,20731.72265625
5570560,TEL-PPO,25.0,42,baseline,15463.53125,20837.47265625
5574656,TEL-PPO,25.0,42,baseline,15503.9169921875,20823.40625
5578752,TEL-PPO,25.0,42,baseline,15530.8310546875,20865.794921875
5582848,TEL-PPO,25.0,42,baseline,15509.6572265625,20866.474609375
5586944,TEL-PPO,25.0,42,baseline,15490.5771484375,20865.712890625
5591040,TEL-PPO,25.0,42,baseline,15494.759765625,20825.033203125
5595136,TEL-PPO,25.0,42,baseline,15502.8115234375,20818.54296875
5599232,TEL-PPO,25.0,42,baseline,15493.77734375,20848.1484375
5603328,TEL-PPO,25.0,42,baseline,15524.1083984375,20822.79296875
5607424,TEL-PPO,25.0,42,baseline,15512.9384765625,20838.306640625
5611520,TEL-PPO,25.0,42,baseline,15530.0,20817.9296875
5615616,TEL-PPO,25.0,42,baseline,15499.6484375,20809.224609375
5619712,TEL-PPO,25.0,42,baseline,15511.56640625,20782.779296875
5623808,TEL-PPO,25.0,42,baseline,15494.0,20797.2109375
5627904,TEL-PPO,25.0,42,baseline,15521.505859375,20783.66015625
5632000,TEL-PPO,25.0,42,baseline,15502.251953125,20814.478515625
5636096,TEL-PPO,25.0,42,baseline,15518.3994140625,20803.107421875
5640192,TEL-PPO,25.0,42,baseline,15537.9111328125,20786.068359375
5644288,TEL-PPO,25.0,42,baseline,15573.140625,20739.9375
5648384,TEL-PPO,25.0,42,baseline,15558.4306640625,20737.27734375
5652480,TEL-PPO,25.0,42,baseline,15545.3955078125,20716.671875
5656576,TEL-PPO,25.0,42,baseline,15578.306640625,20677.541015625
5660672,TEL-PPO,25.0,42,baseline,15597.232421875,20653.552734375
5664768,TEL-PPO,25.0,42,baseline,15593.474609375,20637.33984375
5668864,TEL-PPO,25.0,42,baseline,15606.2294921875,20615.451171875
5672960,TEL-PPO,25.0,42,baseline,15604.3193359375,20605.115234375
5677056,TEL-PPO,25.0,42,baseline,15644.3828125,20559.9375
5681152,TEL-PPO,25.0,42,baseline,15607.6845703125,20532.810546875
5685248,TEL-PPO,25.0,42,baseline,15615.9306640625,20456.541015625
5689344,TEL-PPO,25.0,42,baseline,15628.05078125,20421.779296875
5693440,TEL-PPO,25.0,42,baseline,15602.5966796875,20419.908203125
5697536,TEL-PPO,25.0,42,baseline,15582.19921875,20424.74609375
5701632,TEL-PPO,25.0,42,baseline,15540.1435546875,20466.572265625
5705728,TEL-PPO,25.0,42,baseline,15522.103515625,20504.8125
5709824,TEL-PPO,25.0,42,baseline,15527.5625,20496.93359375
5713920,TEL-PPO,25.0,42,baseline,15554.611328125,20467.001953125
5718016,TEL-PPO,25.0,42,baseline,15539.5966796875,20449.1875
5722112,TEL-PPO,25.0,42,baseline,15577.2373046875,20430.677734375
5726208,TEL-PPO,25.0,42,baseline,15607.33203125,20396.1640625
5730304,TEL-PPO,25.0,42,baseline,15584.40625,20398.560546875
5734400,TEL-PPO,25.0,42,baseline,15613.31640625,20360.9375
5738496,TEL-PPO,25.0,42,baseline,15594.666015625,20345.740234375
5742592,TEL-PPO,25.0,42,baseline,15548.1337890625,20402.45703125
5746688,TEL-PPO,25.0,42,baseline,15498.75390625,20396.291015625
5750784,TEL-PPO,25.0,42,baseline,15430.3037109375,20340.421875
5754880,TEL-PPO,25.0,42,baseline,15405.0517578125,20328.396484375
5758976,TEL-PPO,25.0,42,baseline,15374.8671875,20376.05859375
5763072,TEL-PPO,25.0,42,baseline,15357.6875,20404.015625
5767168,TEL-PPO,25.0,42,baseline,15423.9375,20553.43359375
5771264,TEL-PPO,25.0,42,baseline,15454.107421875,20642.095703125
5775360,TEL-PPO,25.0,42,baseline,15447.0947265625,20695.03515625
5779456,TEL-PPO,25.0,42,baseline,15487.96875,20700.57421875
5783552,TEL-PPO,25.0,42,baseline,15494.966796875,20737.560546875
5787648,TEL-PPO,25.0,42,baseline,15525.2353515625,20731.26171875
5791744,TEL-PPO,25.0,42,baseline,15573.4248046875,20680.732421875
5795840,TEL-PPO,25.0,42,baseline,15630.8115234375,20731.78515625
5799936,TEL-PPO,25.0,42,baseline,15670.0185546875,20778.7109375
5804032,TEL-PPO,25.0,42,baseline,15654.4287109375,20812.40234375
5808128,TEL-PPO,25.0,42,baseline,15657.1484375,20834.87109375
5812224,TEL-PPO,25.0,42,baseline,15624.87890625,20853.1015625
5816320,TEL-PPO,25.0,42,baseline,15638.7587890625,20827.423828125
5820416,TEL-PPO,25.0,42,baseline,15634.583984375,20852.697265625
5824512,TEL-PPO,25.0,42,baseline,15652.9873046875,20839.423828125
5828608,TEL-PPO,25.0,42,baseline,15636.345703125,20851.96875
5832704,TEL-PPO,25.0,42,baseline,15676.7255859375,20865.63671875
5836800,TEL-PPO,25.0,42,baseline,15669.650390625,20894.619140625
5840896,TEL-PPO,25.0,42,baseline,15632.890625,20921.837890625
5844992,TEL-PPO,25.0,42,baseline,15566.935546875,20977.98828125
5849088,TEL-PPO,25.0,42,baseline,15513.8798828125,21023.75390625
