step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
1581,Gradient,55.0,42,baseline,30.302860718664306,30.302860718664306,30.302860718664306,30.303030303030308
1582,Gradient,55.0,42,baseline,30.302853471707717,30.302853471707717,30.302853471707717,30.303030303030308
1583,Gradient,55.0,42,baseline,30.30284626823279,30.30284626823279,30.30284626823279,30.303030303030308
1584,Gradient,55.0,42,baseline,30.302839107978848,30.302839107978848,30.302839107978848,30.303030303030308
1585,Gradient,55.0,42,baseline,30.302831990686315,30.302831990686315,30.302831990686315,30.303030303030308
1586,Gradient,55.0,42,baseline,30.302824916097624,30.302824916097624,30.302824916097624,30.303030303030308
1587,Gradient,55.0,42,baseline,30.302817883956532,30.302817883956532,30.302817883956532,30.303030303030308
1588,Gradient,55.0,42,baseline,30.302810894008136,30.302810894008136,30.302810894008136,30.303030303030308
1589,Gradient,55.0,42,baseline,30.3028039459993,30.3028039459993,30.3028039459993,30.303030303030308
1590,Gradient,55.0,42,baseline,30.302797039678676,30.302797039678676,30.302797039678676,30.303030303030308
1591,Gradient,55.0,42,baseline,30.302790174796016,30.302790174796016,30.302790174796016,30.303030303030308
1592,Gradient,55.0,42,baseline,30.30278335110263,30.30278335110263,30.30278335110263,30.303030303030308
1593,Gradient,55.0,42,baseline,30.30277656835138,30.30277656835138,30.30277656835138,30.303030303030308
1594,Gradient,55.0,42,baseline,30.302769826296466,30.302769826296466,30.302769826296466,30.303030303030308
1595,Gradient,55.0,42,baseline,30.30276312469408,30.30276312469408,30.30276312469408,30.303030303030308
1596,Gradient,55.0,42,baseline,30.30275646330131,30.30275646330131,30.30275646330131,30.303030303030308
1597,Gradient,55.0,42,baseline,30.302749841877013,30.302749841877013,30.302749841877013,30.303030303030308
1598,Gradient,55.0,42,baseline,30.302743260180936,30.302743260180936,30.302743260180936,30.303030303030308
1599,Gradient,55.0,42,baseline,30.30273671797527,30.30273671797527,30.30273671797527,30.303030303030308
1600,Gradient,55.0,42,baseline,30.302730215022873,30.302730215022873,30.302730215022873,30.303030303030308
1601,Gradient,55.0,42,baseline,30.302723751088152,30.302723751088152,30.302723751088152,30.303030303030308
1602,Gradient,55.0,42,baseline,30.302717325937074,30.302717325937074,30.302717325937074,30.303030303030308
1603,Gradient,55.0,42,baseline,30.302710939336716,30.302710939336716,30.302710939336716,30.303030303030308
1604,Gradient,55.0,42,baseline,30.30270459105615,30.30270459105615,30.30270459105615,30.303030303030308
1605,Gradient,55.0,42,baseline,30.302698280865112,30.302698280865112,30.302698280865112,30.303030303030308
1606,Gradient,55.0,42,baseline,30.302692008535345,30.302692008535345,30.302692008535345,30.303030303030308
1607,Gradient,55.0,42,baseline,30.3026857738397,30.3026857738397,30.3026857738397,30.303030303030308
1608,Gradient,55.0,42,baseline,30.302679576552126,30.302679576552126,30.302679576552126,30.303030303030308
1609,Gradient,55.0,42,baseline,30.302673416448144,30.302673416448144,30.302673416448144,30.303030303030308
1610,Gradient,55.0,42,baseline,30.30266729330482,30.30266729330482,30.30266729330482,30.303030303030308
1611,Gradient,55.0,42,baseline,30.30266120690033,30.30266120690033,30.30266120690033,30.303030303030308
1612,Gradient,55.0,42,baseline,30.302655157014183,30.302655157014183,30.302655157014183,30.303030303030308
1613,Gradient,55.0,42,baseline,30.302649143427445,30.302649143427445,30.302649143427445,30.303030303030308
1614,Gradient,55.0,42,baseline,30.302643165922287,30.302643165922287,30.302643165922287,30.303030303030308
1615,Gradient,55.0,42,baseline,30.302637224281998,30.302637224281998,30.302637224281998,30.303030303030308
1616,Gradient,55.0,42,baseline,30.302631318291635,30.302631318291635,30.302631318291635,30.303030303030308
1617,Gradient,55.0,42,baseline,30.30262544773737,30.30262544773737,30.30262544773737,30.303030303030308
1618,Gradient,55.0,42,baseline,30.302619612406264,30.302619612406264,30.302619612406264,30.303030303030308
1619,Gradient,55.0,42,baseline,30.302613812087372,30.302613812087372,30.302613812087372,30.303030303030308
1620,Gradient,55.0,42,baseline,30.3026080465702,30.3026080465702,30.3026080465702,30.303030303030308
1621,Gradient,55.0,42,baseline,30.30260231564602,30.30260231564602,30.30260231564602,30.303030303030308
1622,Gradient,55.0,42,baseline,30.302596619107447,30.302596619107447,30.302596619107447,30.303030303030308
1623,Gradient,55.0,42,baseline,30.3025909567482,30.3025909567482,30.3025909567482,30.303030303030308
1624,Gradient,55.0,42,baseline,30.302585328362888,30.302585328362888,30.302585328362888,30.303030303030308
1625,Gradient,55.0,42,baseline,30.302579733748118,30.302579733748118,30.302579733748118,30.303030303030308
1626,Gradient,55.0,42,baseline,30.30257417270094,30.30257417270094,30.30257417270094,30.303030303030308
1627,Gradient,55.0,42,baseline,30.302568645020184,30.302568645020184,30.302568645020184,30.303030303030308
1628,Gradient,55.0,42,baseline,30.302563150505563,30.302563150505563,30.302563150505563,30.303030303030308
1629,Gradient,55.0,42,baseline,30.302557688957684,30.302557688957684,30.302557688957684,30.303030303030308
1630,Gradient,55.0,42,baseline,30.302552260179368,30.302552260179368,30.302552260179368,30.303030303030308
1631,Gradient,55.0,42,baseline,30.302546863973664,30.302546863973664,30.302546863973664,30.303030303030308
1632,Gradient,55.0,42,baseline,30.30254150014517,30.30254150014517,30.30254150014517,30.303030303030308
1633,Gradient,55.0,42,baseline,30.302536168499604,30.302536168499604,30.302536168499604,30.303030303030308
1634,Gradient,55.0,42,baseline,30.302530868844002,30.302530868844002,30.302530868844002,30.303030303030308
1635,Gradient,55.0,42,baseline,30.302525600986296,30.302525600986296,30.302525600986296,30.303030303030308
1636,Gradient,55.0,42,baseline,30.302520364735532,30.302520364735532,30.302520364735532,30.303030303030308
1637,Gradient,55.0,42,baseline,30.302515159902303,30.302515159902303,30.302515159902303,30.303030303030308
1638,Gradient,55.0,42,baseline,30.302509986298315,30.302509986298315,30.302509986298315,30.303030303030308
1639,Gradient,55.0,42,baseline,30.30250484373594,30.30250484373594,30.30250484373594,30.303030303030308
1640,Gradient,55.0,42,baseline,30.30249973202888,30.30249973202888,30.30249973202888,30.303030303030308
1641,Gradient,55.0,42,baseline,30.302494650991957,30.302494650991957,30.302494650991957,30.303030303030308
1642,Gradient,55.0,42,baseline,30.302489600441312,30.302489600441312,30.302489600441312,30.303030303030308
1643,Gradient,55.0,42,baseline,30.302484580193983,30.302484580193983,30.302484580193983,30.303030303030308
1644,Gradient,55.0,42,baseline,30.302479590068117,30.302479590068117,30.302479590068117,30.303030303030308
1645,Gradient,55.0,42,baseline,30.30247462988319,30.30247462988319,30.30247462988319,30.303030303030308
1646,Gradient,55.0,42,baseline,30.30246969945912,30.30246969945912,30.30246969945912,30.303030303030308
1647,Gradient,55.0,42,baseline,30.30246479861761,30.30246479861761,30.30246479861761,30.303030303030308
1648,Gradient,55.0,42,baseline,30.302459927181246,30.302459927181246,30.302459927181246,30.303030303030308
1649,Gradient,55.0,42,baseline,30.302455084973502,30.302455084973502,30.302455084973502,30.303030303030308
1650,Gradient,55.0,42,baseline,30.302450271819183,30.302450271819183,30.302450271819183,30.303030303030308
1651,Gradient,55.0,42,baseline,30.302445487543764,30.302445487543764,30.302445487543764,30.303030303030308
1652,Gradient,55.0,42,baseline,30.302440731973828,30.302440731973828,30.302440731973828,30.303030303030308
1653,Gradient,55.0,42,baseline,30.302436004937512,30.302436004937512,30.302436004937512,30.303030303030308
1654,Gradient,55.0,42,baseline,30.302431306263397,30.302431306263397,30.302431306263397,30.303030303030308
1655,Gradient,55.0,42,baseline,30.302426635781174,30.302426635781174,30.302426635781174,30.303030303030308
1656,Gradient,55.0,42,baseline,30.302421993321868,30.302421993321868,30.302421993321868,30.303030303030308
1657,Gradient,55.0,42,baseline,30.30241737871717,30.30241737871717,30.30241737871717,30.303030303030308
1658,Gradient,55.0,42,baseline,30.302412791800325,30.302412791800325,30.302412791800325,30.303030303030308
1659,Gradient,55.0,42,baseline,30.302408232404797,30.302408232404797,30.302408232404797,30.303030303030308
1660,Gradient,55.0,42,baseline,30.302403700365833,30.302403700365833,30.302403700365833,30.303030303030308
1661,Gradient,55.0,42,baseline,30.302399195518895,30.302399195518895,30.302399195518895,30.303030303030308
1662,Gradient,55.0,42,baseline,30.302394717701223,30.302394717701223,30.302394717701223,30.303030303030308
1663,Gradient,55.0,42,baseline,30.302390266750503,30.302390266750503,30.302390266750503,30.303030303030308
1664,Gradient,55.0,42,baseline,30.302385842505313,30.302385842505313,30.302385842505313,30.303030303030308
1665,Gradient,55.0,42,baseline,30.302381444805555,30.302381444805555,30.302381444805555,30.303030303030308
1666,Gradient,55.0,42,baseline,30.302377073492245,30.302377073492245,30.302377073492245,30.303030303030308
1667,Gradient,55.0,42,baseline,30.30237272840662,30.30237272840662,30.30237272840662,30.303030303030308
1668,Gradient,55.0,42,baseline,30.302368409391477,30.302368409391477,30.302368409391477,30.303030303030308
1669,Gradient,55.0,42,baseline,30.30236411629049,30.30236411629049,30.30236411629049,30.303030303030308
1670,Gradient,55.0,42,baseline,30.30235984894801,30.30235984894801,30.30235984894801,30.303030303030308
1671,Gradient,55.0,42,baseline,30.30235560720972,30.30235560720972,30.30235560720972,30.303030303030308
1672,Gradient,55.0,42,baseline,30.302351390921956,30.302351390921956,30.302351390921956,30.303030303030308
1673,Gradient,55.0,42,baseline,30.30234719993196,30.30234719993196,30.30234719993196,30.303030303030308
1674,Gradient,55.0,42,baseline,30.302343034087624,30.302343034087624,30.302343034087624,30.303030303030308
1675,Gradient,55.0,42,baseline,30.302338893238407,30.302338893238407,30.302338893238407,30.303030303030308
1676,Gradient,55.0,42,baseline,30.302334777234204,30.302334777234204,30.302334777234204,30.303030303030308
1677,Gradient,55.0,42,baseline,30.302330685926023,30.302330685926023,30.302330685926023,30.303030303030308
1678,Gradient,55.0,42,baseline,30.302326619165985,30.302326619165985,30.302326619165985,30.303030303030308
1679,Gradient,55.0,42,baseline,30.30232257680643,30.30232257680643,30.30232257680643,30.303030303030308
1680,Gradient,55.0,42,baseline,30.302318558701025,30.302318558701025,30.302318558701025,30.303030303030308
1681,Gradient,55.0,42,baseline,30.302314564704336,30.302314564704336,30.302314564704336,30.303030303030308
1682,Gradient,55.0,42,baseline,30.30231059467137,30.30231059467137,30.30231059467137,30.303030303030308
1683,Gradient,55.0,42,baseline,30.30230664845868,30.30230664845868,30.30230664845868,30.303030303030308
1684,Gradient,55.0,42,baseline,30.302302725923273,30.302302725923273,30.302302725923273,30.303030303030308
1685,Gradient,55.0,42,baseline,30.30229882692304,30.30229882692304,30.30229882692304,30.303030303030308
1686,Gradient,55.0,42,baseline,30.30229495131676,30.30229495131676,30.30229495131676,30.303030303030308
1687,Gradient,55.0,42,baseline,30.302291098964325,30.302291098964325,30.302291098964325,30.303030303030308
1688,Gradient,55.0,42,baseline,30.302287269726065,30.302287269726065,30.302287269726065,30.303030303030308
1689,Gradient,55.0,42,baseline,30.302283463462985,30.302283463462985,30.302283463462985,30.303030303030308
1690,Gradient,55.0,42,baseline,30.302279680037636,30.302279680037636,30.302279680037636,30.303030303030308
1691,Gradient,55.0,42,baseline,30.302275919312795,30.302275919312795,30.302275919312795,30.303030303030308
1692,Gradient,55.0,42,baseline,30.302272181152347,30.302272181152347,30.302272181152347,30.303030303030308
1693,Gradient,55.0,42,baseline,30.302268465420624,30.302268465420624,30.302268465420624,30.303030303030308
1694,Gradient,55.0,42,baseline,30.302264771983513,30.302264771983513,30.302264771983513,30.303030303030308
1695,Gradient,55.0,42,baseline,30.302261100706897,30.302261100706897,30.302261100706897,30.303030303030308
1696,Gradient,55.0,42,baseline,30.302257451457994,30.302257451457994,30.302257451457994,30.303030303030308
1697,Gradient,55.0,42,baseline,30.302253824104465,30.302253824104465,30.302253824104465,30.303030303030308
1698,Gradient,55.0,42,baseline,30.302250218515304,30.302250218515304,30.302250218515304,30.303030303030308
1699,Gradient,55.0,42,baseline,30.30224663455973,30.30224663455973,30.30224663455973,30.303030303030308
1700,Gradient,55.0,42,baseline,30.302243072107842,30.302243072107842,30.302243072107842,30.303030303030308
1701,Gradient,55.0,42,baseline,30.302239531030413,30.302239531030413,30.302239531030413,30.303030303030308
1702,Gradient,55.0,42,baseline,30.302236011199764,30.302236011199764,30.302236011199764,30.303030303030308
1703,Gradient,55.0,42,baseline,30.302232512488,30.302232512488,30.302232512488,30.303030303030308
1704,Gradient,55.0,42,baseline,30.302229034768555,30.302229034768555,30.302229034768555,30.303030303030308
1705,Gradient,55.0,42,baseline,30.30222557791531,30.30222557791531,30.30222557791531,30.303030303030308
1706,Gradient,55.0,42,baseline,30.30222214180325,30.30222214180325,30.30222214180325,30.303030303030308
1707,Gradient,55.0,42,baseline,30.302218726307807,30.302218726307807,30.302218726307807,30.303030303030308
1708,Gradient,55.0,42,baseline,30.302215331305305,30.302215331305305,30.302215331305305,30.303030303030308
1709,Gradient,55.0,42,baseline,30.302211956672732,30.302211956672732,30.302211956672732,30.303030303030308
1710,Gradient,55.0,42,baseline,30.302208602287962,30.302208602287962,30.302208602287962,30.303030303030308
1711,Gradient,55.0,42,baseline,30.30220526802954,30.30220526802954,30.30220526802954,30.303030303030308
1712,Gradient,55.0,42,baseline,30.30220195377689,30.30220195377689,30.30220195377689,30.303030303030308
1713,Gradient,55.0,42,baseline,30.302198659409445,30.302198659409445,30.302198659409445,30.303030303030308
1714,Gradient,55.0,42,baseline,30.30219538480819,30.30219538480819,30.30219538480819,30.303030303030308
1715,Gradient,55.0,42,baseline,30.30219212985455,30.30219212985455,30.30219212985455,30.303030303030308
1716,Gradient,55.0,42,baseline,30.302188894430845,30.302188894430845,30.302188894430845,30.303030303030308
1717,Gradient,55.0,42,baseline,30.30218567841961,30.30218567841961,30.30218567841961,30.303030303030308
1718,Gradient,55.0,42,baseline,30.3021824817045,30.3021824817045,30.3021824817045,30.303030303030308
1719,Gradient,55.0,42,baseline,30.3021793041696,30.3021793041696,30.3021793041696,30.303030303030308
1720,Gradient,55.0,42,baseline,30.302176145699892,30.302176145699892,30.302176145699892,30.303030303030308
1721,Gradient,55.0,42,baseline,30.302173006181025,30.302173006181025,30.302173006181025,30.303030303030308
1722,Gradient,55.0,42,baseline,30.302169885499314,30.302169885499314,30.302169885499314,30.303030303030308
1723,Gradient,55.0,42,baseline,30.302166783541736,30.302166783541736,30.302166783541736,30.303030303030308
1724,Gradient,55.0,42,baseline,30.302163700195713,30.302163700195713,30.302163700195713,30.303030303030308
1725,Gradient,55.0,42,baseline,30.302160635350003,30.302160635350003,30.302160635350003,30.303030303030308
1726,Gradient,55.0,42,baseline,30.302157588893138,30.302157588893138,30.302157588893138,30.303030303030308
