step,method,q,seed,ablation,effort_mean,theoretical_effort,effort_error
1716224,TEL-PPO,25.0,456,baseline,66.01285854773596,87.5,21.48714145226404
1716224,TEL-PPO,25.0,456,baseline,66.01285854773596,87.5,21.48714145226404
1720320,TEL-PPO,25.0,456,baseline,66.04225912271058,87.5,21.457740877289424
1720320,TEL-PPO,25.0,456,baseline,66.04225912271058,87.5,21.457740877289424
1720320,TEL-PPO,25.0,456,baseline,66.04225912271058,87.5,21.457740877289424
1724416,TEL-PPO,25.0,456,baseline,65.93018280295638,87.5,21.56981719704362
1724416,TEL-PPO,25.0,456,baseline,65.93018280295638,87.5,21.56981719704362
1724416,TEL-PPO,25.0,456,baseline,65.93018280295638,87.5,21.56981719704362
1728512,TEL-PPO,25.0,456,baseline,65.77107515325748,87.5,21.728924846742515
1728512,TEL-PPO,25.0,456,baseline,65.77107515325748,87.5,21.728924846742515
1728512,TEL-PPO,25.0,456,baseline,65.77107515325748,87.5,21.728924846742515
1732608,TEL-PPO,25.0,456,baseline,65.85612187813983,87.5,21.64387812186017
1732608,TEL-PPO,25.0,456,baseline,65.85612187813983,87.5,21.64387812186017
1732608,TEL-PPO,25.0,456,baseline,65.85612187813983,87.5,21.64387812186017
1736704,TEL-PPO,25.0,456,baseline,65.7184626017696,87.5,21.781537398230398
1736704,TEL-PPO,25.0,456,baseline,65.7184626017696,87.5,21.781537398230398
1736704,TEL-PPO,25.0,456,baseline,65.7184626017696,87.5,21.781537398230398
1740800,TEL-PPO,25.0,456,baseline,65.67795513011504,87.5,21.822044869884962
1740800,TEL-PPO,25.0,456,baseline,65.67795513011504,87.5,21.822044869884962
1740800,TEL-PPO,25.0,456,baseline,65.67795513011504,87.5,21.822044869884962
1744896,TEL-PPO,25.0,456,baseline,65.63193194521585,87.5,21.868068054784146
1744896,TEL-PPO,25.0,456,baseline,65.63193194521585,87.5,21.868068054784146
1744896,TEL-PPO,25.0,456,baseline,65.63193194521585,87.5,21.868068054784146
1748992,TEL-PPO,25.0,456,baseline,65.37842205353087,87.5,22.12157794646913
1748992,TEL-PPO,25.0,456,baseline,65.37842205353087,87.5,22.12157794646913
1748992,TEL-PPO,25.0,456,baseline,65.37842205353087,87.5,22.12157794646913
1753088,TEL-PPO,25.0,456,baseline,65.1743564265779,87.5,22.3256435734221
1753088,TEL-PPO,25.0,456,baseline,65.1743564265779,87.5,22.3256435734221
1753088,TEL-PPO,25.0,456,baseline,65.1743564265779,87.5,22.3256435734221
1757184,TEL-PPO,25.0,456,baseline,65.14673591451722,87.5,22.353264085482778
1757184,TEL-PPO,25.0,456,baseline,65.14673591451722,87.5,22.353264085482778
1757184,TEL-PPO,25.0,456,baseline,65.14673591451722,87.5,22.353264085482778
1761280,TEL-PPO,25.0,456,baseline,65.33731892378995,87.5,22.16268107621005
1761280,TEL-PPO,25.0,456,baseline,65.33731892378995,87.5,22.16268107621005
1761280,TEL-PPO,25.0,456,baseline,65.33731892378995,87.5,22.16268107621005
1765376,TEL-PPO,25.0,456,baseline,65.10898808622716,87.5,22.391011913772843
1765376,TEL-PPO,25.0,456,baseline,65.10898808622716,87.5,22.391011913772843
1765376,TEL-PPO,25.0,456,baseline,65.10898808622716,87.5,22.391011913772843
1769472,TEL-PPO,25.0,456,baseline,64.81584826996551,87.5,22.684151730034486
1769472,TEL-PPO,25.0,456,baseline,64.81584826996551,87.5,22.684151730034486
1769472,TEL-PPO,25.0,456,baseline,64.81584826996551,87.5,22.684151730034486
1773568,TEL-PPO,25.0,456,baseline,64.93240163195892,87.5,22.567598368041075
1773568,TEL-PPO,25.0,456,baseline,64.93240163195892,87.5,22.567598368041075
1773568,TEL-PPO,25.0,456,baseline,64.93240163195892,87.5,22.567598368041075
1777664,TEL-PPO,25.0,456,baseline,65.0597946383061,87.5,22.4402053616939
1777664,TEL-PPO,25.0,456,baseline,65.0597946383061,87.5,22.4402053616939
1777664,TEL-PPO,25.0,456,baseline,65.0597946383061,87.5,22.4402053616939
1781760,TEL-PPO,25.0,456,baseline,65.0307902116329,87.5,22.469209788367095
1781760,TEL-PPO,25.0,456,baseline,65.0307902116329,87.5,22.469209788367095
1781760,TEL-PPO,25.0,456,baseline,65.0307902116329,87.5,22.469209788367095
1785856,TEL-PPO,25.0,456,baseline,65.1897975988687,87.5,22.310202401131306
1785856,TEL-PPO,25.0,456,baseline,65.1897975988687,87.5,22.310202401131306
1785856,TEL-PPO,25.0,456,baseline,65.1897975988687,87.5,22.310202401131306
1789952,TEL-PPO,25.0,456,baseline,64.93924954021347,87.5,22.560750459786533
1789952,TEL-PPO,25.0,456,baseline,64.93924954021347,87.5,22.560750459786533
1789952,TEL-PPO,25.0,456,baseline,64.93924954021347,87.5,22.560750459786533
1794048,TEL-PPO,25.0,456,baseline,65.02446922753,87.5,22.475530772469995
1794048,TEL-PPO,25.0,456,baseline,65.02446922753,87.5,22.475530772469995
1794048,TEL-PPO,25.0,456,baseline,65.02446922753,87.5,22.475530772469995
1798144,TEL-PPO,25.0,456,baseline,65.07801358308649,87.5,22.421986416913512
1798144,TEL-PPO,25.0,456,baseline,65.07801358308649,87.5,22.421986416913512
1798144,TEL-PPO,25.0,456,baseline,65.07801358308649,87.5,22.421986416913512
1802240,TEL-PPO,25.0,456,baseline,65.3069450808687,87.5,22.1930549191313
1802240,TEL-PPO,25.0,456,baseline,65.3069450808687,87.5,22.1930549191313
1802240,TEL-PPO,25.0,456,baseline,65.3069450808687,87.5,22.1930549191313
1806336,TEL-PPO,25.0,456,baseline,65.32132581248882,87.5,22.178674187511177
1806336,TEL-PPO,25.0,456,baseline,65.32132581248882,87.5,22.178674187511177
1806336,TEL-PPO,25.0,456,baseline,65.32132581248882,87.5,22.178674187511177
1810432,TEL-PPO,25.0,456,baseline,65.35013598622743,87.5,22.14986401377257
1810432,TEL-PPO,25.0,456,baseline,65.35013598622743,87.5,22.14986401377257
1810432,TEL-PPO,25.0,456,baseline,65.35013598622743,87.5,22.14986401377257
1814528,TEL-PPO,25.0,456,baseline,65.54739735880884,87.5,21.952602641191163
1814528,TEL-PPO,25.0,456,baseline,65.54739735880884,87.5,21.952602641191163
1814528,TEL-PPO,25.0,456,baseline,65.54739735880884,87.5,21.952602641191163
1818624,TEL-PPO,25.0,456,baseline,65.56430646451183,87.5,21.93569353548817
1818624,TEL-PPO,25.0,456,baseline,65.56430646451183,87.5,21.93569353548817
1818624,TEL-PPO,25.0,456,baseline,65.56430646451183,87.5,21.93569353548817
1822720,TEL-PPO,25.0,456,baseline,65.50937299570047,87.5,21.990627004299526
1822720,TEL-PPO,25.0,456,baseline,65.50937299570047,87.5,21.990627004299526
1822720,TEL-PPO,25.0,456,baseline,65.50937299570047,87.5,21.990627004299526
1826816,TEL-PPO,25.0,456,baseline,65.41823834367104,87.5,22.081761656328965
1826816,TEL-PPO,25.0,456,baseline,65.41823834367104,87.5,22.081761656328965
1826816,TEL-PPO,25.0,456,baseline,65.41823834367104,87.5,22.081761656328965
1830912,TEL-PPO,25.0,456,baseline,65.39223559619863,87.5,22.10776440380137
1830912,TEL-PPO,25.0,456,baseline,65.39223559619863,87.5,22.10776440380137
1830912,TEL-PPO,25.0,456,baseline,65.39223559619863,87.5,22.10776440380137
1835008,TEL-PPO,25.0,456,baseline,65.42943154415116,87.5,22.070568455848843
1835008,TEL-PPO,25.0,456,baseline,65.42943154415116,87.5,22.070568455848843
1835008,TEL-PPO,25.0,456,baseline,65.42943154415116,87.5,22.070568455848843
1839104,TEL-PPO,25.0,456,baseline,65.54772301577009,87.5,21.95227698422991
1839104,TEL-PPO,25.0,456,baseline,65.54772301577009,87.5,21.95227698422991
1839104,TEL-PPO,25.0,456,baseline,65.54772301577009,87.5,21.95227698422991
1843200,TEL-PPO,25.0,456,baseline,65.62439464963965,87.5,21.875605350360345
1843200,TEL-PPO,25.0,456,baseline,65.62439464963965,87.5,21.875605350360345
1843200,TEL-PPO,25.0,456,baseline,65.62439464963965,87.5,21.875605350360345
1847296,TEL-PPO,25.0,456,baseline,65.54682334233077,87.5,21.953176657669232
1847296,TEL-PPO,25.0,456,baseline,65.54682334233077,87.5,21.953176657669232
1847296,TEL-PPO,25.0,456,baseline,65.54682334233077,87.5,21.953176657669232
1851392,TEL-PPO,25.0,456,baseline,65.6962532061155,87.5,21.8037467938845
1851392,TEL-PPO,25.0,456,baseline,65.6962532061155,87.5,21.8037467938845
1851392,TEL-PPO,25.0,456,baseline,65.6962532061155,87.5,21.8037467938845
1855488,TEL-PPO,25.0,456,baseline,65.86223970539888,87.5,21.637760294601122
1855488,TEL-PPO,25.0,456,baseline,65.86223970539888,87.5,21.637760294601122
1855488,TEL-PPO,25.0,456,baseline,65.86223970539888,87.5,21.637760294601122
1859584,TEL-PPO,25.0,456,baseline,65.73683819733559,87.5,21.763161802664413
1859584,TEL-PPO,25.0,456,baseline,65.73683819733559,87.5,21.763161802664413
1859584,TEL-PPO,25.0,456,baseline,65.73683819733559,87.5,21.763161802664413
1863680,TEL-PPO,25.0,456,baseline,65.6318709808402,87.5,21.868129019159795
1863680,TEL-PPO,25.0,456,baseline,65.6318709808402,87.5,21.868129019159795
1863680,TEL-PPO,25.0,456,baseline,65.6318709808402,87.5,21.868129019159795
1867776,TEL-PPO,25.0,456,baseline,65.43034744914624,87.5,22.06965255085376
1867776,TEL-PPO,25.0,456,baseline,65.43034744914624,87.5,22.06965255085376
1867776,TEL-PPO,25.0,456,baseline,65.43034744914624,87.5,22.06965255085376
1871872,TEL-PPO,25.0,456,baseline,65.3643674491907,87.5,22.135632550809305
1871872,TEL-PPO,25.0,456,baseline,65.3643674491907,87.5,22.135632550809305
1871872,TEL-PPO,25.0,456,baseline,65.3643674491907,87.5,22.135632550809305
1875968,TEL-PPO,25.0,456,baseline,65.20358010474595,87.5,22.296419895254047
1875968,TEL-PPO,25.0,456,baseline,65.20358010474595,87.5,22.296419895254047
1875968,TEL-PPO,25.0,456,baseline,65.20358010474595,87.5,22.296419895254047
1880064,TEL-PPO,25.0,456,baseline,65.21355140395464,87.5,22.28644859604536
1880064,TEL-PPO,25.0,456,baseline,65.21355140395464,87.5,22.28644859604536
1880064,TEL-PPO,25.0,456,baseline,65.21355140395464,87.5,22.28644859604536
1884160,TEL-PPO,25.0,456,baseline,65.16426745755601,87.5,22.335732542443992
1884160,TEL-PPO,25.0,456,baseline,65.16426745755601,87.5,22.335732542443992
1884160,TEL-PPO,25.0,456,baseline,65.16426745755601,87.5,22.335732542443992
1888256,TEL-PPO,25.0,456,baseline,64.91775098396457,87.5,22.582249016035433
1888256,TEL-PPO,25.0,456,baseline,64.91775098396457,87.5,22.582249016035433
1888256,TEL-PPO,25.0,456,baseline,64.91775098396457,87.5,22.582249016035433
1892352,TEL-PPO,25.0,456,baseline,64.70226211100828,87.5,22.79773788899172
1892352,TEL-PPO,25.0,456,baseline,64.70226211100828,87.5,22.79773788899172
1892352,TEL-PPO,25.0,456,baseline,64.70226211100828,87.5,22.79773788899172
1896448,TEL-PPO,25.0,456,baseline,64.78351972112436,87.5,22.716480278875636
1896448,TEL-PPO,25.0,456,baseline,64.78351972112436,87.5,22.716480278875636
1896448,TEL-PPO,25.0,456,baseline,64.78351972112436,87.5,22.716480278875636
1900544,TEL-PPO,25.0,456,baseline,64.74541297974068,87.5,22.754587020259322
1900544,TEL-PPO,25.0,456,baseline,64.74541297974068,87.5,22.754587020259322
1900544,TEL-PPO,25.0,456,baseline,64.74541297974068,87.5,22.754587020259322
1904640,TEL-PPO,25.0,456,baseline,64.83738068677478,87.5,22.66261931322522
1904640,TEL-PPO,25.0,456,baseline,64.83738068677478,87.5,22.66261931322522
1904640,TEL-PPO,25.0,456,baseline,64.83738068677478,87.5,22.66261931322522
1908736,TEL-PPO,25.0,456,baseline,64.56969533767531,87.5,22.930304662324687
1908736,TEL-PPO,25.0,456,baseline,64.56969533767531,87.5,22.930304662324687
1908736,TEL-PPO,25.0,456,baseline,64.56969533767531,87.5,22.930304662324687
1912832,TEL-PPO,25.0,456,baseline,64.53135161567486,87.5,22.968648384325135
1912832,TEL-PPO,25.0,456,baseline,64.53135161567486,87.5,22.968648384325135
1912832,TEL-PPO,25.0,456,baseline,64.53135161567486,87.5,22.968648384325135
1916928,TEL-PPO,25.0,456,baseline,64.52293901843936,87.5,22.97706098156064
1916928,TEL-PPO,25.0,456,baseline,64.52293901843936,87.5,22.97706098156064
1916928,TEL-PPO,25.0,456,baseline,64.52293901843936,87.5,22.97706098156064
1921024,TEL-PPO,25.0,456,baseline,64.68239110428829,87.5,22.817608895711714
1921024,TEL-PPO,25.0,456,baseline,64.68239110428829,87.5,22.817608895711714
1921024,TEL-PPO,25.0,456,baseline,64.68239110428829,87.5,22.817608895711714
1925120,TEL-PPO,25.0,456,baseline,64.61862463969737,87.5,22.881375360302627
1925120,TEL-PPO,25.0,456,baseline,64.61862463969737,87.5,22.881375360302627
1925120,TEL-PPO,25.0,456,baseline,64.61862463969737,87.5,22.881375360302627
1929216,TEL-PPO,25.0,456,baseline,64.3302218816242,87.5,23.169778118375802
1929216,TEL-PPO,25.0,456,baseline,64.3302218816242,87.5,23.169778118375802
1929216,TEL-PPO,25.0,456,baseline,64.3302218816242,87.5,23.169778118375802
1933312,TEL-PPO,25.0,456,baseline,64.35466614365566,87.5,23.145333856344337
1933312,TEL-PPO,25.0,456,baseline,64.35466614365566,87.5,23.145333856344337
1933312,TEL-PPO,25.0,456,baseline,64.35466614365566,87.5,23.145333856344337
1937408,TEL-PPO,25.0,456,baseline,64.07752495910984,87.5,23.422475040890163
1937408,TEL-PPO,25.0,456,baseline,64.07752495910984,87.5,23.422475040890163
1937408,TEL-PPO,25.0,456,baseline,64.07752495910984,87.5,23.422475040890163
1941504,TEL-PPO,25.0,456,baseline,63.95366637129335,87.5,23.54633362870665
1941504,TEL-PPO,25.0,456,baseline,63.95366637129335,87.5,23.54633362870665
1941504,TEL-PPO,25.0,456,baseline,63.95366637129335,87.5,23.54633362870665
1945600,TEL-PPO,25.0,456,baseline,63.763574989046866,87.5,23.736425010953134
1945600,TEL-PPO,25.0,456,baseline,63.763574989046866,87.5,23.736425010953134
1945600,TEL-PPO,25.0,456,baseline,63.763574989046866,87.5,23.736425010953134
1949696,TEL-PPO,25.0,456,baseline,63.85612132586544,87.5,23.643878674134562
1949696,TEL-PPO,25.0,456,baseline,63.85612132586544,87.5,23.643878674134562
1949696,TEL-PPO,25.0,456,baseline,63.85612132586544,87.5,23.643878674134562
1953792,TEL-PPO,25.0,456,baseline,64.07707921089614,87.5,23.422920789103856
1953792,TEL-PPO,25.0,456,baseline,64.07707921089614,87.5,23.422920789103856
1953792,TEL-PPO,25.0,456,baseline,64.07707921089614,87.5,23.422920789103856
1957888,TEL-PPO,25.0,456,baseline,64.15236151637507,87.5,23.347638483624934
1957888,TEL-PPO,25.0,456,baseline,64.15236151637507,87.5,23.347638483624934
1957888,TEL-PPO,25.0,456,baseline,64.15236151637507,87.5,23.347638483624934
1961984,TEL-PPO,25.0,456,baseline,64.18153213476761,87.5,23.318467865232392
1961984,TEL-PPO,25.0,456,baseline,64.18153213476761,87.5,23.318467865232392
1961984,TEL-PPO,25.0,456,baseline,64.18153213476761,87.5,23.318467865232392
1966080,TEL-PPO,25.0,456,baseline,64.14021443715323,87.5,23.359785562846767
1966080,TEL-PPO,25.0,456,baseline,64.14021443715323,87.5,23.359785562846767
1966080,TEL-PPO,25.0,456,baseline,64.14021443715323,87.5,23.359785562846767
1970176,TEL-PPO,25.0,456,baseline,64.1746107731012,87.5,23.325389226898807
1970176,TEL-PPO,25.0,456,baseline,64.1746107731012,87.5,23.325389226898807
1970176,TEL-PPO,25.0,456,baseline,64.1746107731012,87.5,23.325389226898807
1974272,TEL-PPO,25.0,456,baseline,64.09002062585179,87.5,23.409979374148207
1974272,TEL-PPO,25.0,456,baseline,64.09002062585179,87.5,23.409979374148207
1974272,TEL-PPO,25.0,456,baseline,64.09002062585179,87.5,23.409979374148207
1978368,TEL-PPO,25.0,456,baseline,64.04644194105634,87.5,23.453558058943656
1978368,TEL-PPO,25.0,456,baseline,64.04644194105634,87.5,23.453558058943656
1978368,TEL-PPO,25.0,456,baseline,64.04644194105634,87.5,23.453558058943656
1982464,TEL-PPO,25.0,456,baseline,63.990572858136204,87.5,23.509427141863796
1982464,TEL-PPO,25.0,456,baseline,63.990572858136204,87.5,23.509427141863796
1982464,TEL-PPO,25.0,456,baseline,63.990572858136204,87.5,23.509427141863796
1986560,TEL-PPO,25.0,456,baseline,63.79168335022402,87.5,23.70831664977598
1986560,TEL-PPO,25.0,456,baseline,63.79168335022402,87.5,23.70831664977598
1986560,TEL-PPO,25.0,456,baseline,63.79168335022402,87.5,23.70831664977598
1990656,TEL-PPO,25.0,456,baseline,63.826208933722285,87.5,23.673791066277715
1990656,TEL-PPO,25.0,456,baseline,63.826208933722285,87.5,23.673791066277715
1990656,TEL-PPO,25.0,456,baseline,63.826208933722285,87.5,23.673791066277715
1994752,TEL-PPO,25.0,456,baseline,63.64039959665388,87.5,23.85960040334612
1994752,TEL-PPO,25.0,456,baseline,63.64039959665388,87.5,23.85960040334612
1994752,TEL-PPO,25.0,456,baseline,63.64039959665388,87.5,23.85960040334612
1998848,TEL-PPO,25.0,456,baseline,63.9092879910022,87.5,23.590712008997798
1998848,TEL-PPO,25.0,456,baseline,63.9092879910022,87.5,23.590712008997798
1998848,TEL-PPO,25.0,456,baseline,63.9092879910022,87.5,23.590712008997798
2002944,TEL-PPO,25.0,456,baseline,63.81538671534513,87.5,23.684613284654873
2002944,TEL-PPO,25.0,456,baseline,63.81538671534513,87.5,23.684613284654873
2002944,TEL-PPO,25.0,456,baseline,63.81538671534513,87.5,23.684613284654873
2007040,TEL-PPO,25.0,456,baseline,63.72105602407818,87.5,23.77894397592182
2007040,TEL-PPO,25.0,456,baseline,63.72105602407818,87.5,23.77894397592182
2007040,TEL-PPO,25.0,456,baseline,63.72105602407818,87.5,23.77894397592182
2011136,TEL-PPO,25.0,456,baseline,63.50455680163584,87.5,23.995443198364157
2011136,TEL-PPO,25.0,456,baseline,63.50455680163584,87.5,23.995443198364157
2011136,TEL-PPO,25.0,456,baseline,63.50455680163584,87.5,23.995443198364157
2015232,TEL-PPO,25.0,456,baseline,63.67521164566275,87.5,23.82478835433725
2015232,TEL-PPO,25.0,456,baseline,63.67521164566275,87.5,23.82478835433725
2015232,TEL-PPO,25.0,456,baseline,63.67521164566275,87.5,23.82478835433725
2019328,TEL-PPO,25.0,456,baseline,63.829313345719086,87.5,23.670686654280914
2019328,TEL-PPO,25.0,456,baseline,63.829313345719086,87.5,23.670686654280914
2019328,TEL-PPO,25.0,456,baseline,63.829313345719086,87.5,23.670686654280914
2023424,TEL-PPO,25.0,456,baseline,63.971965443808585,87.5,23.528034556191415
2023424,TEL-PPO,25.0,456,baseline,63.971965443808585,87.5,23.528034556191415
2023424,TEL-PPO,25.0,456,baseline,63.971965443808585,87.5,23.528034556191415
2027520,TEL-PPO,25.0,456,baseline,64.18659320985918,87.5,23.313406790140817
2027520,TEL-PPO,25.0,456,baseline,64.18659320985918,87.5,23.313406790140817
2027520,TEL-PPO,25.0,456,baseline,64.18659320985918,87.5,23.313406790140817
2031616,TEL-PPO,25.0,456,baseline,64.3271177178248,87.5,23.172882282175195
2031616,TEL-PPO,25.0,456,baseline,64.3271177178248,87.5,23.172882282175195
2031616,TEL-PPO,25.0,456,baseline,64.3271177178248,87.5,23.172882282175195
2035712,TEL-PPO,25.0,456,baseline,64.22743081860243,87.5,23.27256918139757
2035712,TEL-PPO,25.0,456,baseline,64.22743081860243,87.5,23.27256918139757
2035712,TEL-PPO,25.0,456,baseline,64.22743081860243,87.5,23.27256918139757
2039808,TEL-PPO,25.0,456,baseline,64.08463483629737,87.5,23.41536516370263
2039808,TEL-PPO,25.0,456,baseline,64.08463483629737,87.5,23.41536516370263
2039808,TEL-PPO,25.0,456,baseline,64.08463483629737,87.5,23.41536516370263
2043904,TEL-PPO,25.0,456,baseline,63.812932767905345,87.5,23.687067232094655
2043904,TEL-PPO,25.0,456,baseline,63.812932767905345,87.5,23.687067232094655
2043904,TEL-PPO,25.0,456,baseline,63.812932767905345,87.5,23.687067232094655
2048000,TEL-PPO,25.0,456,baseline,63.62084870040417,87.5,23.879151299595833
2048000,TEL-PPO,25.0,456,baseline,63.62084870040417,87.5,23.879151299595833
2048000,TEL-PPO,25.0,456,baseline,63.62084870040417,87.5,23.879151299595833
2052096,TEL-PPO,25.0,456,baseline,63.79976372793313,87.5,23.700236272066867
2052096,TEL-PPO,25.0,456,baseline,63.79976372793313,87.5,23.700236272066867
2052096,TEL-PPO,25.0,456,baseline,63.79976372793313,87.5,23.700236272066867
2056192,TEL-PPO,25.0,456,baseline,63.77849078876899,87.5,23.72150921123101
2056192,TEL-PPO,25.0,456,baseline,63.77849078876899,87.5,23.72150921123101
2056192,TEL-PPO,25.0,456,baseline,63.77849078876899,87.5,23.72150921123101
2060288,TEL-PPO,25.0,456,baseline,63.729749140329744,87.5,23.770250859670256
2060288,TEL-PPO,25.0,456,baseline,63.729749140329744,87.5,23.770250859670256
2060288,TEL-PPO,25.0,456,baseline,63.729749140329744,87.5,23.770250859670256
2064384,TEL-PPO,25.0,456,baseline,63.79582120012484,87.5,23.70417879987516
2064384,TEL-PPO,25.0,456,baseline,63.79582120012484,87.5,23.70417879987516
2064384,TEL-PPO,25.0,456,baseline,63.79582120012484,87.5,23.70417879987516
2068480,TEL-PPO,25.0,456,baseline,63.631739887408884,87.5,23.868260112591116
2068480,TEL-PPO,25.0,456,baseline,63.631739887408884,87.5,23.868260112591116
2068480,TEL-PPO,25.0,456,baseline,63.631739887408884,87.5,23.868260112591116
2072576,TEL-PPO,25.0,456,baseline,63.63431989820664,87.5,23.86568010179336
2072576,TEL-PPO,25.0,456,baseline,63.63431989820664,87.5,23.86568010179336
2072576,TEL-PPO,25.0,456,baseline,63.63431989820664,87.5,23.86568010179336
2076672,TEL-PPO,25.0,456,baseline,63.59080800320956,87.5,23.90919199679044
2076672,TEL-PPO,25.0,456,baseline,63.59080800320956,87.5,23.90919199679044
