step,method,q,seed,ablation,effort_mean,theoretical_effort
5861376,TEL-PPO,25.0,1024,baseline,63.56078165443611,87.5
5861376,TEL-PPO,25.0,1024,baseline,63.56078165443611,87.5
5865472,TEL-PPO,25.0,1024,baseline,63.290934558492225,87.5
5865472,TEL-PPO,25.0,1024,baseline,63.290934558492225,87.5
5865472,TEL-PPO,25.0,1024,baseline,63.290934558492225,87.5
5869568,TEL-PPO,25.0,1024,baseline,63.28553324798132,87.5
5869568,TEL-PPO,25.0,1024,baseline,63.28553324798132,87.5
5869568,TEL-PPO,25.0,1024,baseline,63.28553324798132,87.5
5873664,TEL-PPO,25.0,1024,baseline,63.20341577986262,87.5
5873664,TEL-PPO,25.0,1024,baseline,63.20341577986262,87.5
5873664,TEL-PPO,25.0,1024,baseline,63.20341577986262,87.5
5877760,TEL-PPO,25.0,1024,baseline,63.26584716979423,87.5
5877760,TEL-PPO,25.0,1024,baseline,63.26584716979423,87.5
5877760,TEL-PPO,25.0,1024,baseline,63.26584716979423,87.5
5881856,TEL-PPO,25.0,1024,baseline,63.425927887205056,87.5
5881856,TEL-PPO,25.0,1024,baseline,63.425927887205056,87.5
5881856,TEL-PPO,25.0,1024,baseline,63.425927887205056,87.5
5885952,TEL-PPO,25.0,1024,baseline,63.69043816579514,87.5
5885952,TEL-PPO,25.0,1024,baseline,63.69043816579514,87.5
5885952,TEL-PPO,25.0,1024,baseline,63.69043816579514,87.5
5890048,TEL-PPO,25.0,1024,baseline,63.31993149174377,87.5
5890048,TEL-PPO,25.0,1024,baseline,63.31993149174377,87.5
5890048,TEL-PPO,25.0,1024,baseline,63.31993149174377,87.5
5894144,TEL-PPO,25.0,1024,baseline,63.4118926525116,87.5
5894144,TEL-PPO,25.0,1024,baseline,63.4118926525116,87.5
5894144,TEL-PPO,25.0,1024,baseline,63.4118926525116,87.5
5898240,TEL-PPO,25.0,1024,baseline,63.06084725074473,87.5
5898240,TEL-PPO,25.0,1024,baseline,63.06084725074473,87.5
5898240,TEL-PPO,25.0,1024,baseline,63.06084725074473,87.5
5902336,TEL-PPO,25.0,1024,baseline,63.270604495890396,87.5
5902336,TEL-PPO,25.0,1024,baseline,63.270604495890396,87.5
5902336,TEL-PPO,25.0,1024,baseline,63.270604495890396,87.5
5906432,TEL-PPO,25.0,1024,baseline,63.10657674167308,87.5
5906432,TEL-PPO,25.0,1024,baseline,63.10657674167308,87.5
5906432,TEL-PPO,25.0,1024,baseline,63.10657674167308,87.5
5910528,TEL-PPO,25.0,1024,baseline,63.034106662962586,87.5
5910528,TEL-PPO,25.0,1024,baseline,63.034106662962586,87.5
5910528,TEL-PPO,25.0,1024,baseline,63.034106662962586,87.5
5914624,TEL-PPO,25.0,1024,baseline,62.79919846123077,87.5
5914624,TEL-PPO,25.0,1024,baseline,62.79919846123077,87.5
5914624,TEL-PPO,25.0,1024,baseline,62.79919846123077,87.5
5918720,TEL-PPO,25.0,1024,baseline,62.74123843666163,87.5
5918720,TEL-PPO,25.0,1024,baseline,62.74123843666163,87.5
5918720,TEL-PPO,25.0,1024,baseline,62.74123843666163,87.5
5922816,TEL-PPO,25.0,1024,baseline,62.90340231265874,87.5
5922816,TEL-PPO,25.0,1024,baseline,62.90340231265874,87.5
5922816,TEL-PPO,25.0,1024,baseline,62.90340231265874,87.5
5926912,TEL-PPO,25.0,1024,baseline,62.82278378494085,87.5
5926912,TEL-PPO,25.0,1024,baseline,62.82278378494085,87.5
5926912,TEL-PPO,25.0,1024,baseline,62.82278378494085,87.5
5931008,TEL-PPO,25.0,1024,baseline,62.45157826924705,87.5
5931008,TEL-PPO,25.0,1024,baseline,62.45157826924705,87.5
5931008,TEL-PPO,25.0,1024,baseline,62.45157826924705,87.5
5935104,TEL-PPO,25.0,1024,baseline,62.870065505150734,87.5
5935104,TEL-PPO,25.0,1024,baseline,62.870065505150734,87.5
5935104,TEL-PPO,25.0,1024,baseline,62.870065505150734,87.5
5939200,TEL-PPO,25.0,1024,baseline,62.86233739554886,87.5
5939200,TEL-PPO,25.0,1024,baseline,62.86233739554886,87.5
5939200,TEL-PPO,25.0,1024,baseline,62.86233739554886,87.5
5943296,TEL-PPO,25.0,1024,baseline,62.823332025669515,87.5
5943296,TEL-PPO,25.0,1024,baseline,62.823332025669515,87.5
5943296,TEL-PPO,25.0,1024,baseline,62.823332025669515,87.5
5947392,TEL-PPO,25.0,1024,baseline,63.193085642531486,87.5
5947392,TEL-PPO,25.0,1024,baseline,63.193085642531486,87.5
5947392,TEL-PPO,25.0,1024,baseline,63.193085642531486,87.5
5951488,TEL-PPO,25.0,1024,baseline,63.066544593777536,87.5
5951488,TEL-PPO,25.0,1024,baseline,63.066544593777536,87.5
5951488,TEL-PPO,25.0,1024,baseline,63.066544593777536,87.5
5955584,TEL-PPO,25.0,1024,baseline,62.81211843434718,87.5
5955584,TEL-PPO,25.0,1024,baseline,62.81211843434718,87.5
5955584,TEL-PPO,25.0,1024,baseline,62.81211843434718,87.5
5959680,TEL-PPO,25.0,1024,baseline,63.43127298913901,87.5
5959680,TEL-PPO,25.0,1024,baseline,63.43127298913901,87.5
5959680,TEL-PPO,25.0,1024,baseline,63.43127298913901,87.5
5963776,TEL-PPO,25.0,1024,baseline,63.049368716776335,87.5
5963776,TEL-PPO,25.0,1024,baseline,63.049368716776335,87.5
5963776,TEL-PPO,25.0,1024,baseline,63.049368716776335,87.5
5967872,TEL-PPO,25.0,1024,baseline,63.27460292400799,87.5
5967872,TEL-PPO,25.0,1024,baseline,63.27460292400799,87.5
5967872,TEL-PPO,25.0,1024,baseline,63.27460292400799,87.5
5971968,TEL-PPO,25.0,1024,baseline,63.178159500472276,87.5
5971968,TEL-PPO,25.0,1024,baseline,63.178159500472276,87.5
5971968,TEL-PPO,25.0,1024,baseline,63.178159500472276,87.5
5976064,TEL-PPO,25.0,1024,baseline,63.070346093736646,87.5
5976064,TEL-PPO,25.0,1024,baseline,63.070346093736646,87.5
5976064,TEL-PPO,25.0,1024,baseline,63.070346093736646,87.5
5980160,TEL-PPO,25.0,1024,baseline,63.13755296077574,87.5
5980160,TEL-PPO,25.0,1024,baseline,63.13755296077574,87.5
5980160,TEL-PPO,25.0,1024,baseline,63.13755296077574,87.5
5984256,TEL-PPO,25.0,1024,baseline,63.13665369618684,87.5
5984256,TEL-PPO,25.0,1024,baseline,63.13665369618684,87.5
5984256,TEL-PPO,25.0,1024,baseline,63.13665369618684,87.5
5988352,TEL-PPO,25.0,1024,baseline,63.191889788024085,87.5
5988352,TEL-PPO,25.0,1024,baseline,63.191889788024085,87.5
5988352,TEL-PPO,25.0,1024,baseline,63.191889788024085,87.5
5992448,TEL-PPO,25.0,1024,baseline,63.22568370867512,87.5
5992448,TEL-PPO,25.0,1024,baseline,63.22568370867512,87.5
5992448,TEL-PPO,25.0,1024,baseline,63.22568370867512,87.5
5996544,TEL-PPO,25.0,1024,baseline,63.31252209888771,87.5
5996544,TEL-PPO,25.0,1024,baseline,63.31252209888771,87.5
5996544,TEL-PPO,25.0,1024,baseline,63.31252209888771,87.5
6000640,TEL-PPO,25.0,1024,baseline,62.950371523387716,87.5
6000640,TEL-PPO,25.0,1024,baseline,62.950371523387716,87.5
6000640,TEL-PPO,25.0,1024,baseline,62.950371523387716,87.5
6004736,TEL-PPO,25.0,1024,baseline,63.126935627311454,87.5
6004736,TEL-PPO,25.0,1024,baseline,63.126935627311454,87.5
6004736,TEL-PPO,25.0,1024,baseline,63.126935627311454,87.5
6008832,TEL-PPO,25.0,1024,baseline,62.94040045095615,87.5
6008832,TEL-PPO,25.0,1024,baseline,62.94040045095615,87.5
6008832,TEL-PPO,25.0,1024,baseline,62.94040045095615,87.5
6012928,TEL-PPO,25.0,1024,baseline,62.97870072163643,87.5
6012928,TEL-PPO,25.0,1024,baseline,62.97870072163643,87.5
6012928,TEL-PPO,25.0,1024,baseline,62.97870072163643,87.5
6017024,TEL-PPO,25.0,1024,baseline,62.87970445211972,87.5
6017024,TEL-PPO,25.0,1024,baseline,62.87970445211972,87.5
6017024,TEL-PPO,25.0,1024,baseline,62.87970445211972,87.5
6021120,TEL-PPO,25.0,1024,baseline,62.74736094148833,87.5
6021120,TEL-PPO,25.0,1024,baseline,62.74736094148833,87.5
6021120,TEL-PPO,25.0,1024,baseline,62.74736094148833,87.5
6025216,TEL-PPO,25.0,1024,baseline,62.60850545251739,87.5
6025216,TEL-PPO,25.0,1024,baseline,62.60850545251739,87.5
6025216,TEL-PPO,25.0,1024,baseline,62.60850545251739,87.5
6029312,TEL-PPO,25.0,1024,baseline,63.13018659222862,87.5
6029312,TEL-PPO,25.0,1024,baseline,63.13018659222862,87.5
6029312,TEL-PPO,25.0,1024,baseline,63.13018659222862,87.5
6033408,TEL-PPO,25.0,1024,baseline,62.603298587258884,87.5
6033408,TEL-PPO,25.0,1024,baseline,62.603298587258884,87.5
6033408,TEL-PPO,25.0,1024,baseline,62.603298587258884,87.5
6037504,TEL-PPO,25.0,1024,baseline,62.6988832689822,87.5
6037504,TEL-PPO,25.0,1024,baseline,62.6988832689822,87.5
6037504,TEL-PPO,25.0,1024,baseline,62.6988832689822,87.5
6041600,TEL-PPO,25.0,1024,baseline,62.67217446351421,87.5
6041600,TEL-PPO,25.0,1024,baseline,62.67217446351421,87.5
6041600,TEL-PPO,25.0,1024,baseline,62.67217446351421,87.5
6045696,TEL-PPO,25.0,1024,baseline,62.53574803331867,87.5
6045696,TEL-PPO,25.0,1024,baseline,62.53574803331867,87.5
6045696,TEL-PPO,25.0,1024,baseline,62.53574803331867,87.5
6049792,TEL-PPO,25.0,1024,baseline,62.81407895870506,87.5
6049792,TEL-PPO,25.0,1024,baseline,62.81407895870506,87.5
6049792,TEL-PPO,25.0,1024,baseline,62.81407895870506,87.5
6053888,TEL-PPO,25.0,1024,baseline,63.00673108780751,87.5
6053888,TEL-PPO,25.0,1024,baseline,63.00673108780751,87.5
6053888,TEL-PPO,25.0,1024,baseline,63.00673108780751,87.5
6057984,TEL-PPO,25.0,1024,baseline,63.10738132335244,87.5
6057984,TEL-PPO,25.0,1024,baseline,63.10738132335244,87.5
6057984,TEL-PPO,25.0,1024,baseline,63.10738132335244,87.5
6062080,TEL-PPO,25.0,1024,baseline,63.0644952734001,87.5
6062080,TEL-PPO,25.0,1024,baseline,63.0644952734001,87.5
6062080,TEL-PPO,25.0,1024,baseline,63.0644952734001,87.5
6066176,TEL-PPO,25.0,1024,baseline,63.2361276503653,87.5
6066176,TEL-PPO,25.0,1024,baseline,63.2361276503653,87.5
6066176,TEL-PPO,25.0,1024,baseline,63.2361276503653,87.5
6070272,TEL-PPO,25.0,1024,baseline,63.213164902292135,87.5
6070272,TEL-PPO,25.0,1024,baseline,63.213164902292135,87.5
6070272,TEL-PPO,25.0,1024,baseline,63.213164902292135,87.5
6074368,TEL-PPO,25.0,1024,baseline,63.50830511609087,87.5
6074368,TEL-PPO,25.0,1024,baseline,63.50830511609087,87.5
6074368,TEL-PPO,25.0,1024,baseline,63.50830511609087,87.5
6078464,TEL-PPO,25.0,1024,baseline,63.27559263724844,87.5
6078464,TEL-PPO,25.0,1024,baseline,63.27559263724844,87.5
6078464,TEL-PPO,25.0,1024,baseline,63.27559263724844,87.5
6082560,TEL-PPO,25.0,1024,baseline,63.33805074123664,87.5
6082560,TEL-PPO,25.0,1024,baseline,63.33805074123664,87.5
6082560,TEL-PPO,25.0,1024,baseline,63.33805074123664,87.5
6086656,TEL-PPO,25.0,1024,baseline,63.33363640448073,87.5
6086656,TEL-PPO,25.0,1024,baseline,63.33363640448073,87.5
6086656,TEL-PPO,25.0,1024,baseline,63.33363640448073,87.5
6090752,TEL-PPO,25.0,1024,baseline,63.34737344877799,87.5
6090752,TEL-PPO,25.0,1024,baseline,63.34737344877799,87.5
6090752,TEL-PPO,25.0,1024,baseline,63.34737344877799,87.5
6094848,TEL-PPO,25.0,1024,baseline,63.48678899882358,87.5
6094848,TEL-PPO,25.0,1024,baseline,63.48678899882358,87.5
6094848,TEL-PPO,25.0,1024,baseline,63.48678899882358,87.5
6098944,TEL-PPO,25.0,1024,baseline,63.36299611954027,87.5
6098944,TEL-PPO,25.0,1024,baseline,63.36299611954027,87.5
6098944,TEL-PPO,25.0,1024,baseline,63.36299611954027,87.5
6103040,TEL-PPO,25.0,1024,baseline,63.39997641462834,87.5
6103040,TEL-PPO,25.0,1024,baseline,63.39997641462834,87.5
6103040,TEL-PPO,25.0,1024,baseline,63.39997641462834,87.5
6107136,TEL-PPO,25.0,1024,baseline,63.40389281185351,87.5
6107136,TEL-PPO,25.0,1024,baseline,63.40389281185351,87.5
6107136,TEL-PPO,25.0,1024,baseline,63.40389281185351,87.5
6111232,TEL-PPO,25.0,1024,baseline,62.99751778133209,87.5
6111232,TEL-PPO,25.0,1024,baseline,62.99751778133209,87.5
6111232,TEL-PPO,25.0,1024,baseline,62.99751778133209,87.5
6115328,TEL-PPO,25.0,1024,baseline,63.04855368938301,87.5
6115328,TEL-PPO,25.0,1024,baseline,63.04855368938301,87.5
6115328,TEL-PPO,25.0,1024,baseline,63.04855368938301,87.5
6119424,TEL-PPO,25.0,1024,baseline,62.865678574424194,87.5
6119424,TEL-PPO,25.0,1024,baseline,62.865678574424194,87.5
6119424,TEL-PPO,25.0,1024,baseline,62.865678574424194,87.5
6123520,TEL-PPO,25.0,1024,baseline,62.87032988155262,87.5
6123520,TEL-PPO,25.0,1024,baseline,62.87032988155262,87.5
6123520,TEL-PPO,25.0,1024,baseline,62.87032988155262,87.5
6127616,TEL-PPO,25.0,1024,baseline,62.95954993367191,87.5
6127616,TEL-PPO,25.0,1024,baseline,62.95954993367191,87.5
6127616,TEL-PPO,25.0,1024,baseline,62.95954993367191,87.5
6131712,TEL-PPO,25.0,1024,baseline,62.97942628385486,87.5
6131712,TEL-PPO,25.0,1024,baseline,62.97942628385486,87.5
6131712,TEL-PPO,25.0,1024,baseline,62.97942628385486,87.5
6135808,TEL-PPO,25.0,1024,baseline,62.99476611660798,87.5
6135808,TEL-PPO,25.0,1024,baseline,62.99476611660798,87.5
6135808,TEL-PPO,25.0,1024,baseline,62.99476611660798,87.5
6139904,TEL-PPO,25.0,1024,baseline,62.6970907947979,87.5
6139904,TEL-PPO,25.0,1024,baseline,62.6970907947979,87.5
6139904,TEL-PPO,25.0,1024,baseline,62.6970907947979,87.5
0,TEL-PPO,25.0,123,baseline_v2,83.49888310488316,87.5
0,TEL-PPO,25.0,123,baseline_v2,83.49888310488316,87.5
0,TEL-PPO,25.0,123,baseline_v2,83.49888310488316,87.5
4096,TEL-PPO,25.0,123,baseline_v2,81.52052237931633,87.5
4096,TEL-PPO,25.0,123,baseline_v2,81.52052237931633,87.5
4096,TEL-PPO,25.0,123,baseline_v2,81.52052237931633,87.5
8192,TEL-PPO,25.0,123,baseline_v2,79.55321532906977,87.5
8192,TEL-PPO,25.0,123,baseline_v2,79.55321532906977,87.5
8192,TEL-PPO,25.0,123,baseline_v2,79.55321532906977,87.5
12288,TEL-PPO,25.0,123,baseline_v2,77.55842405138539,87.5
12288,TEL-PPO,25.0,123,baseline_v2,77.55842405138539,87.5
12288,TEL-PPO,25.0,123,baseline_v2,77.55842405138539,87.5
16384,TEL-PPO,25.0,123,baseline_v2,75.72285833116605,87.5
16384,TEL-PPO,25.0,123,baseline_v2,75.72285833116605,87.5
16384,TEL-PPO,25.0,123,baseline_v2,75.72285833116605,87.5
20480,TEL-PPO,25.0,123,baseline_v2,74.11756996717304,87.5
20480,TEL-PPO,25.0,123,baseline_v2,74.11756996717304,87.5
20480,TEL-PPO,25.0,123,baseline_v2,74.11756996717304,87.5
24576,TEL-PPO,25.0,123,baseline_v2,72.61051740217954,87.5
24576,TEL-PPO,25.0,123,baseline_v2,72.61051740217954,87.5
24576,TEL-PPO,25.0,123,baseline_v2,72.61051740217954,87.5
28672,TEL-PPO,25.0,123,baseline_v2,71.26747745461758,87.5
28672,TEL-PPO,25.0,123,baseline_v2,71.26747745461758,87.5
28672,TEL-PPO,25.0,123,baseline_v2,71.26747745461758,87.5
32768,TEL-PPO,25.0,123,baseline_v2,69.91921076504504,87.5
32768,TEL-PPO,25.0,123,baseline_v2,69.91921076504504,87.5
32768,TEL-PPO,25.0,123,baseline_v2,69.91921076504504,87.5
36864,TEL-PPO,25.0,123,baseline_v2,68.71875214856107,87.5
36864,TEL-PPO,25.0,123,baseline_v2,68.71875214856107,87.5
36864,TEL-PPO,25.0,123,baseline_v2,68.71875214856107,87.5
40960,TEL-PPO,25.0,123,baseline_v2,67.63988742558287,87.5
40960,TEL-PPO,25.0,123,baseline_v2,67.63988742558287,87.5
40960,TEL-PPO,25.0,123,baseline_v2,67.63988742558287,87.5
45056,TEL-PPO,25.0,123,baseline_v2,66.65846349345517,87.5
45056,TEL-PPO,25.0,123,baseline_v2,66.65846349345517,87.5
45056,TEL-PPO,25.0,123,baseline_v2,66.65846349345517,87.5
49152,TEL-PPO,25.0,123,baseline_v2,65.92739779409021,87.5
49152,TEL-PPO,25.0,123,baseline_v2,65.92739779409021,87.5
49152,TEL-PPO,25.0,123,baseline_v2,65.92739779409021,87.5
53248,TEL-PPO,25.0,123,baseline_v2,65.06777124572523,87.5
53248,TEL-PPO,25.0,123,baseline_v2,65.06777124572523,87.5
53248,TEL-PPO,25.0,123,baseline_v2,65.06777124572523,87.5
57344,TEL-PPO,25.0,123,baseline_v2,64.59508748957882,87.5
57344,TEL-PPO,25.0,123,baseline_v2,64.59508748957882,87.5
57344,TEL-PPO,25.0,123,baseline_v2,64.59508748957882,87.5
61440,TEL-PPO,25.0,123,baseline_v2,64.40027231723073,87.5
61440,TEL-PPO,25.0,123,baseline_v2,64.40027231723073,87.5
61440,TEL-PPO,25.0,123,baseline_v2,64.40027231723073,87.5
65536,TEL-PPO,25.0,123,baseline_v2,64.36341532832006,87.5
65536,TEL-PPO,25.0,123,baseline_v2,64.36341532832006,87.5
65536,TEL-PPO,25.0,123,baseline_v2,64.36341532832006,87.5
69632,TEL-PPO,25.0,123,baseline_v2,64.14077963307494,87.5
69632,TEL-PPO,25.0,123,baseline_v2,64.14077963307494,87.5
69632,TEL-PPO,25.0,123,baseline_v2,64.14077963307494,87.5
73728,TEL-PPO,25.0,123,baseline_v2,63.686499951407356,87.5
73728,TEL-PPO,25.0,123,baseline_v2,63.686499951407356,87.5
73728,TEL-PPO,25.0,123,baseline_v2,63.686499951407356,87.5
77824,TEL-PPO,25.0,123,baseline_v2,63.686763492412766,87.5
77824,TEL-PPO,25.0,123,baseline_v2,63.686763492412766,87.5
77824,TEL-PPO,25.0,123,baseline_v2,63.686763492412766,87.5
81920,TEL-PPO,25.0,123,baseline_v2,63.53638247167695,87.5
81920,TEL-PPO,25.0,123,baseline_v2,63.53638247167695,87.5
81920,TEL-PPO,25.0,123,baseline_v2,63.53638247167695,87.5
86016,TEL-PPO,25.0,123,baseline_v2,63.67446335218849,87.5
86016,TEL-PPO,25.0,123,baseline_v2,63.67446335218849,87.5
86016,TEL-PPO,25.0,123,baseline_v2,63.67446335218849,87.5
90112,TEL-PPO,25.0,123,baseline_v2,63.98008705908432,87.5
90112,TEL-PPO,25.0,123,baseline_v2,63.98008705908432,87.5
90112,TEL-PPO,25.0,123,baseline_v2,63.98008705908432,87.5
94208,TEL-PPO,25.0,123,baseline_v2,64.27778434706846,87.5
94208,TEL-PPO,25.0,123,baseline_v2,64.27778434706846,87.5
94208,TEL-PPO,25.0,123,baseline_v2,64.27778434706846,87.5
98304,TEL-PPO,25.0,123,baseline_v2,64.31259442027658,87.5
98304,TEL-PPO,25.0,123,baseline_v2,64.31259442027658,87.5
98304,TEL-PPO,25.0,123,baseline_v2,64.31259442027658,87.5
102400,TEL-PPO,25.0,123,baseline_v2,64.42079490656043,87.5
102400,TEL-PPO,25.0,123,baseline_v2,64.42079490656043,87.5
102400,TEL-PPO,25.0,123,baseline_v2,64.42079490656043,87.5
106496,TEL-PPO,25.0,123,baseline_v2,64.62799948081357,87.5
106496,TEL-PPO,25.0,123,baseline_v2,64.62799948081357,87.5
106496,TEL-PPO,25.0,123,baseline_v2,64.62799948081357,87.5
110592,TEL-PPO,25.0,123,baseline_v2,64.82385983923432,87.5
110592,TEL-PPO,25.0,123,baseline_v2,64.82385983923432,87.5
110592,TEL-PPO,25.0,123,baseline_v2,64.82385983923432,87.5
114688,TEL-PPO,25.0,123,baseline_v2,64.58870216598754,87.5
114688,TEL-PPO,25.0,123,baseline_v2,64.58870216598754,87.5
114688,TEL-PPO,25.0,123,baseline_v2,64.58870216598754,87.5
118784,TEL-PPO,25.0,123,baseline_v2,64.33886167034498,87.5
118784,TEL-PPO,25.0,123,baseline_v2,64.33886167034498,87.5
118784,TEL-PPO,25.0,123,baseline_v2,64.33886167034498,87.5
122880,TEL-PPO,25.0,123,baseline_v2,64.38937441166485,87.5
122880,TEL-PPO,25.0,123,baseline_v2,64.38937441166485,87.5
122880,TEL-PPO,25.0,123,baseline_v2,64.38937441166485,87.5
126976,TEL-PPO,25.0,123,baseline_v2,64.69445709045971,87.5
126976,TEL-PPO,25.0,123,baseline_v2,64.69445709045971,87.5
126976,TEL-PPO,25.0,123,baseline_v2,64.69445709045971,87.5
131072,TEL-PPO,25.0,123,baseline_v2,64.50291367759931,87.5
131072,TEL-PPO,25.0,123,baseline_v2,64.50291367759931,87.5
131072,TEL-PPO,25.0,123,baseline_v2,64.50291367759931,87.5
135168,TEL-PPO,25.0,123,baseline_v2,64.22333226259784,87.5
135168,TEL-PPO,25.0,123,baseline_v2,64.22333226259784,87.5
135168,TEL-PPO,25.0,123,baseline_v2,64.22333226259784,87.5
139264,TEL-PPO,25.0,123,baseline_v2,64.33966575842354,87.5
139264,TEL-PPO,25.0,123,baseline_v2,64.33966575842354,87.5
139264,TEL-PPO,25.0,123,baseline_v2,64.33966575842354,87.5
143360,TEL-PPO,25.0,123,baseline_v2,64.39234940428288,87.5
143360,TEL-PPO,25.0,123,baseline_v2,64.39234940428288,87.5
143360,TEL-PPO,25.0,123,baseline_v2,64.39234940428288,87.5
147456,TEL-PPO,25.0,123,baseline_v2,64.63301172060902,87.5
147456,TEL-PPO,25.0,123,baseline_v2,64.63301172060902,87.5
147456,TEL-PPO,25.0,123,baseline_v2,64.63301172060902,87.5
151552,TEL-PPO,25.0,123,baseline_v2,64.68651448190224,87.5
151552,TEL-PPO,25.0,123,baseline_v2,64.68651448190224,87.5
151552,TEL-PPO,25.0,123,baseline_v2,64.68651448190224,87.5
155648,TEL-PPO,25.0,123,baseline_v2,64.63160052010792,87.5
155648,TEL-PPO,25.0,123,baseline_v2,64.63160052010792,87.5
155648,TEL-PPO,25.0,123,baseline_v2,64.63160052010792,87.5
159744,TEL-PPO,25.0,123,baseline_v2,64.3580569131299,87.5
159744,TEL-PPO,25.0,123,baseline_v2,64.3580569131299,87.5
159744,TEL-PPO,25.0,123,baseline_v2,64.3580569131299,87.5
163840,TEL-PPO,25.0,123,baseline_v2,64.40554186096415,87.5
163840,TEL-PPO,25.0,123,baseline_v2,64.40554186096415,87.5
163840,TEL-PPO,25.0,123,baseline_v2,64.40554186096415,87.5
167936,TEL-PPO,25.0,123,baseline_v2,64.34479332715269,87.5
167936,TEL-PPO,25.0,123,baseline_v2,64.34479332715269,87.5
167936,TEL-PPO,25.0,123,baseline_v2,64.34479332715269,87.5
172032,TEL-PPO,25.0,123,baseline_v2,64.37504798639573,87.5
172032,TEL-PPO,25.0,123,baseline_v2,64.37504798639573,87.5
172032,TEL-PPO,25.0,123,baseline_v2,64.37504798639573,87.5
176128,TEL-PPO,25.0,123,baseline_v2,64.30235779704527,87.5
176128,TEL-PPO,25.0,123,baseline_v2,64.30235779704527,87.5
176128,TEL-PPO,25.0,123,baseline_v2,64.30235779704527,87.5
180224,TEL-PPO,25.0,123,baseline_v2,64.51061127800483,87.5
180224,TEL-PPO,25.0,123,baseline_v2,64.51061127800483,87.5
180224,TEL-PPO,25.0,123,baseline_v2,64.51061127800483,87.5
184320,TEL-PPO,25.0,123,baseline_v2,64.48886494152254,87.5
184320,TEL-PPO,25.0,123,baseline_v2,64.48886494152254,87.5
184320,TEL-PPO,25.0,123,baseline_v2,64.48886494152254,87.5
188416,TEL-PPO,25.0,123,baseline_v2,64.01131057133894,87.5
188416,TEL-PPO,25.0,123,baseline_v2,64.01131057133894,87.5
188416,TEL-PPO,25.0,123,baseline_v2,64.01131057133894,87.5
192512,TEL-PPO,25.0,123,baseline_v2,63.842878566123616,87.5
192512,TEL-PPO,25.0,123,baseline_v2,63.842878566123616,87.5
192512,TEL-PPO,25.0,123,baseline_v2,63.842878566123616,87.5
196608,TEL-PPO,25.0,123,baseline_v2,63.85487546771766,87.5
196608,TEL-PPO,25.0,123,baseline_v2,63.85487546771766,87.5
196608,TEL-PPO,25.0,123,baseline_v2,63.85487546771766,87.5
200704,TEL-PPO,25.0,123,baseline_v2,63.53077537147325,87.5
200704,TEL-PPO,25.0,123,baseline_v2,63.53077537147325,87.5
200704,TEL-PPO,25.0,123,baseline_v2,63.53077537147325,87.5
204800,TEL-PPO,25.0,123,baseline_v2,63.86132814316075,87.5
204800,TEL-PPO,25.0,123,baseline_v2,63.86132814316075,87.5
204800,TEL-PPO,25.0,123,baseline_v2,63.86132814316075,87.5
208896,TEL-PPO,25.0,123,baseline_v2,63.79889278113849,87.5
208896,TEL-PPO,25.0,123,baseline_v2,63.79889278113849,87.5
208896,TEL-PPO,25.0,123,baseline_v2,63.79889278113849,87.5
212992,TEL-PPO,25.0,123,baseline_v2,63.72029818221925,87.5
212992,TEL-PPO,25.0,123,baseline_v2,63.72029818221925,87.5
212992,TEL-PPO,25.0,123,baseline_v2,63.72029818221925,87.5
217088,TEL-PPO,25.0,123,baseline_v2,63.365628221537904,87.5
217088,TEL-PPO,25.0,123,baseline_v2,63.365628221537904,87.5
217088,TEL-PPO,25.0,123,baseline_v2,63.365628221537904,87.5
221184,TEL-PPO,25.0,123,baseline_v2,63.38773623621095,87.5
221184,TEL-PPO,25.0,123,baseline_v2,63.38773623621095,87.5
221184,TEL-PPO,25.0,123,baseline_v2,63.38773623621095,87.5
225280,TEL-PPO,25.0,123,baseline_v2,63.35230044322092,87.5
225280,TEL-PPO,25.0,123,baseline_v2,63.35230044322092,87.5
225280,TEL-PPO,25.0,123,baseline_v2,63.35230044322092,87.5
229376,TEL-PPO,25.0,123,baseline_v2,63.40276532713313,87.5
229376,TEL-PPO,25.0,123,baseline_v2,63.40276532713313,87.5
